,state,polling_place,latitude,longitude
3303,QLD,Oxford Park,-27.4041,152.965
3304,QLD,Paddington,-27.4588,152.996
3305,QLD,Stafford,-27.4121,153.018
3306,QLD,Stafford Central,-27.4049,153.00799999999998
3307,QLD,Wilston,-27.4281,153.015
3308,QLD,Windsor North,-27.4306,153.03
3309,QLD,Allenstown,-23.3915,150.504
3310,QLD,Alton Downs,-23.3028,150.356
3311,QLD,Ambrose,-23.7868,150.922
3312,QLD,Bajool,-23.6525,150.648
3313,QLD,Baralaba,-24.1814,149.809
3314,QLD,Baree,-23.6205,150.391
3315,QLD,Berserker,-23.3667,150.531
3316,QLD,Biloela,-24.3962,150.514
3317,QLD,Bouldercombe,-23.5643,150.472
3318,QLD,The Caves,-23.1765,150.459
3319,QLD,Cawarral,-23.2537,150.675
3320,QLD,Taranganba,-23.1544,150.754
3321,QLD,West Rockhampton,-23.3837,150.488
3322,QLD,Dysart,-22.5875,148.347
3323,QLD,Emu Park,-23.2597,150.821
3324,QLD,Farnborough,-23.0751,150.737
3325,QLD,Frenchville,-23.3414,150.54399999999998
3326,QLD,Glenmore,-23.3361,150.516
3327,QLD,Gracemere,-23.4371,150.455
3328,QLD,Jambin,-24.1743,150.374
3329,QLD,Keppel Sands,-23.3278,150.786
3330,QLD,Lakes Creek,-23.3757,150.56
3331,QLD,Emmaus College,-23.3463,150.524
3332,QLD,Middlemount,-22.8116,148.7
3333,QLD,Moranbah Central,-22.0004,148.048
3334,QLD,Mount Archer,-23.3587,150.546
3335,QLD,Mount Morgan,-23.6459,150.388
3336,QLD,Nebo,-21.6895,148.69
3337,QLD,North Rockhampton,-23.3535,150.532
3338,QLD,Park Avenue,-23.3597,150.50799999999998
3339,QLD,Parkhurst,-23.2957,150.514
3340,QLD,Ridgelands,-23.2497,150.28
3341,QLD,Rockhampton City,-23.3756,150.51
3342,QLD,Rockhampton Range,-23.3986,150.501
3343,QLD,Stanwell,-23.4847,150.321
3344,QLD,Thangool,-24.4863,150.57299999999998
3345,QLD,Rockhampton South,-23.3696,150.5
3346,QLD,Wowan,-23.910999999999998,150.194
3347,QLD,Yeppoon,-23.1355,150.733
3348,QLD,Airlie Beach,-20.2775,148.727
3349,QLD,Alligator Creek,-21.3277,149.211
3350,QLD,Andergrove,-21.0853,149.187
3351,QLD,Ayr,-19.576,147.40200000000002
3352,QLD,Bloomsbury,-20.7056,148.596
3353,QLD,Bowen,-20.0113,148.245
3354,QLD,Brandon,-19.5535,147.349
3355,QLD,Bucasia,-21.0319,149.158
3356,QLD,Calen,-20.899,148.77
3357,QLD,Cannonvale,-20.2773,148.696
3358,QLD,Carmila,-21.9126,149.404
3359,QLD,Chelona,-21.2606,149.14600000000002
3360,QLD,Clare,-19.7842,147.226
3361,QLD,Collinsville,-20.548000000000002,147.845
3362,QLD,Coningsby,-21.0916,149.06799999999998
3363,QLD,Bakers Creek,-21.2016,149.149
3364,QLD,Ayr East,-19.5624,147.416
3365,QLD,Eimeo,-21.0602,149.161
3366,QLD,Mount Pleasant West,-21.1109,149.157
3367,QLD,Eton,-21.2644,148.976
3368,QLD,Eungella,-21.1344,148.491
3369,QLD,Farleigh,-21.1065,149.102
3370,QLD,Finch Hatton,-21.1395,148.639
3371,QLD,Mount Pleasant East,-21.1149,149.168
3372,QLD,Gargett,-21.1554,148.741
3373,QLD,Glenden,-21.3534,148.116
3374,QLD,Glenella,-21.1197,149.148
3375,QLD,Mackay Goose Ponds,-21.1218,149.184
3376,QLD,Hampden,-21.0585,148.93
3377,QLD,Homebush,-21.2763,149.05
3378,QLD,Home Hill,-19.6648,147.416
3379,QLD,Jarvisfield,-19.6001,147.46
3380,QLD,Kalamia,-19.5185,147.418
3381,QLD,Koumala,-21.6068,149.245
3382,QLD,Mackay,-21.146,149.18200000000002
3383,QLD,Mackay South,-21.1548,149.184
3384,QLD,Mackay West,-21.1525,149.164
3385,QLD,Marian,-21.1458,148.958
3386,QLD,Merinda,-20.0208,148.164
3387,QLD,Mirani,-21.1609,148.863
3388,QLD,Osborne,-19.7013,147.346
3389,QLD,Proserpine,-20.4014,148.58100000000002
3390,QLD,Queens Beach,-19.9766,148.227
3391,QLD,Sarina Central,-21.4213,149.217
3392,QLD,Seaforth,-20.9023,148.967
3393,QLD,Swayneville,-21.4724,149.144
3394,QLD,Slade Point,-21.0742,149.215
3395,QLD,Mackay Town Beach,-21.1477,149.194
3396,QLD,Walkerston,-21.1594,149.064
3397,QLD,Carbrook,-27.6783,153.235
3398,QLD,Chatswood Hills,-27.6285,153.139
3399,QLD,Coopers Plains,-27.5678,153.04
3400,QLD,Kimberley Park,-27.6472,153.17700000000002
3401,QLD,Macgregor,-27.564,153.075
3402,QLD,Macgregor West,-27.5708,153.067
3403,QLD,Moorooka East,-27.5367,153.023
3404,QLD,Mt Cotton,-27.621,153.236
3405,QLD,Robertson,-27.5645,153.056
3406,QLD,Rochedale South,-27.5909,153.129
3407,QLD,Runcorn,-27.587,153.062
3408,QLD,Salisbury,-27.5538,153.033
3409,QLD,Shailer Park,-27.663,153.187
3410,QLD,Springwood Central,-27.6187,153.129
3411,QLD,Springwood Road,-27.608,153.129
3412,QLD,Sunnybank,-27.5766,153.058
3413,QLD,Warrigal,-27.5864,153.084
3414,QLD,Bli Bli,-26.6151,153.032
3415,QLD,Buddina,-26.6993,153.13299999999998
3416,QLD,Buderim,-26.685,153.053
3417,QLD,Burnside,-26.6338,152.952
3418,QLD,Caloundra,-26.8028,153.13
3419,QLD,Coolum Beach,-26.5343,153.077
3420,QLD,Cooroy,-26.4117,152.911
3421,QLD,Cotton Tree,-26.6569,153.101
3422,QLD,Currimundi,-26.7769,153.136
3423,QLD,Diddillibah,-26.6473,153.025
3424,QLD,Eudlo,-26.726,152.958
3425,QLD,Eumundi,-26.4734,152.952
3426,QLD,Forest Glen,-26.6871,153.006
3427,QLD,Glenview,-26.7658,153.014
3428,QLD,Golden Beach,-26.814,153.116
3429,QLD,Kawana Waters,-26.7385,153.126
3430,QLD,Kureelpa,-26.6174,152.901
3431,QLD,Landsborough,-26.8034,152.965
3432,QLD,Maroochydore East,-26.6554,153.084
3433,QLD,Mooloolaba,-26.6785,153.115
3434,QLD,Mooloolah,-26.7681,152.958
3435,QLD,Mudjimba,-26.6185,153.096
3436,QLD,Nambour,-26.623,152.96200000000002
3437,QLD,Nambour South,-26.6283,152.961
3438,QLD,Noosa Heads,-26.4008,153.1
3439,QLD,Noosaville,-26.4078,153.049
3440,QLD,North Arm,-26.5239,152.966
3441,QLD,Palmwoods,-26.6951,152.947
3442,QLD,Peregian Beach,-26.4802,153.095
3443,QLD,Tewantin,-26.3898,153.032
3444,QLD,Woombye,-26.6666,152.972
3445,QLD,Yandina,-26.56,152.957
3446,QLD,Albany Creek,-27.3462,152.97
3447,QLD,Beachmere,-27.1297,153.05100000000002
3448,QLD,Beerburrum,-26.9593,152.957
3449,QLD,Beerwah,-26.858,152.95600000000002
3450,QLD,Bellara,-27.0633,153.144
3451,QLD,Blackbutt,-26.8898,152.10399999999998
3452,QLD,Bongaree,-27.0813,153.17600000000002
3453,QLD,Bray Park,-27.2927,152.976
3454,QLD,Burpengary,-27.1556,152.967
3455,QLD,Caboolture,-27.0844,152.951
3456,QLD,Caboolture East,-27.0833,152.96200000000002
3457,QLD,Caboolture West,-27.069000000000003,152.929
3458,QLD,Closeburn,-27.3249,152.865
3459,QLD,Conondale,-26.7293,152.719
3460,QLD,Cooyar,-26.9853,151.832
3461,QLD,Crows Nest,-27.2603,152.055
3462,QLD,Donnybrook,-27.0046,153.07
3463,QLD,Elimbah,-27.0134,152.942
3464,QLD,Geham,-27.4067,151.997
3465,QLD,Glass House Mountains,-26.8999,152.955
3466,QLD,Kallangur,-27.2492,152.99200000000002
3467,QLD,Kallangur West,-27.2461,152.99
3468,QLD,Kenilworth,-26.5943,152.72799999999998
3469,QLD,Kilcoy,-26.9406,152.565
3470,QLD,Kurwongbah,-27.2554,152.97
3471,QLD,Lawnton,-27.2825,152.977
3472,QLD,Maleny,-26.765,152.858
3473,QLD,Mapleton,-26.6258,152.866
3474,QLD,Montville,-26.6893,152.894
3475,QLD,Moore,-26.8934,152.29
3476,QLD,Mount Kilcoy,-26.8732,152.588
3477,QLD,Mount Mee,-27.0791,152.773
3478,QLD,Narangba,-27.2036,152.963
3479,QLD,Ningi,-27.0658,153.099
3480,QLD,Perseverance,-27.3785,152.118
3481,QLD,Petrie,-27.2695,152.97799999999998
3482,QLD,Strathpine,-27.2964,152.989
3483,QLD,Strathpine West,-27.3065,152.97
3484,QLD,Toogoolawah,-27.0888,152.379
3485,QLD,Toorbul,-27.0274,153.092
3486,QLD,Wamuran,-27.0401,152.865
3487,QLD,Woodford,-26.9544,152.778
3488,QLD,Woorim,-27.0698,153.205
3489,QLD,Yarraman,-26.840999999999998,151.977
3490,QLD,Acacia Ridge South,-27.5931,153.017
3491,QLD,Algester,-27.6146,153.031
3492,QLD,Berrinba East,-27.6518,153.09799999999998
3493,QLD,Chelmer,-27.5113,152.97
3494,QLD,Corinda,-27.539,152.98
3495,QLD,Graceville,-27.5186,152.97899999999998
3496,QLD,Woodridge East,-27.6301,153.116
3497,QLD,Jamboree Heights,-27.5546,152.93
3498,QLD,Jindalee,-27.531,152.935
3499,QLD,Kuraby,-27.6068,153.096
3500,QLD,Oxley,-27.5549,152.975
3501,QLD,Oxley South,-27.564,152.98
3502,QLD,Pallara,-27.6154,153.003
3503,QLD,Middle Park,-27.5604,152.918
3504,QLD,Rocklea,-27.5467,153.011
3505,QLD,Runcorn Heights,-27.6055,153.069
3506,QLD,Sherwood,-27.5326,152.983
3507,QLD,Seventeen Mile Rocks,-27.5499,152.958
3508,QLD,Woodridge,-27.643,153.09799999999998
3509,QLD,Woodridge North,-27.6262,153.106
3510,QLD,Balmoral,-27.4585,153.065
3511,QLD,Belmont,-27.5031,153.114
3512,QLD,Brisbane City,-27.4689,153.023
3513,QLD,Bulimba,-27.4515,153.06
3514,QLD,Camp Hill,-27.4909,153.079
3515,QLD,Cannon Hill,-27.4699,153.084
3516,QLD,Carina,-27.4851,153.092
3517,QLD,Carindale,-27.4935,153.102
3518,QLD,Dutton Park,-27.4946,153.023
3519,QLD,East Brisbane,-27.4887,153.039
3520,QLD,Fortitude Valley,-27.4535,153.037
3521,QLD,Morningside South,-27.4644,153.066
3522,QLD,Kangaroo Point,-27.4837,153.037
3523,QLD,Woolloongabba West,-27.4837,153.02700000000002
3524,QLD,Merthyr,-27.4686,153.04399999999998
3525,QLD,Milton,-27.4638,152.999
3526,QLD,Morningside,-27.4678,153.071
3527,QLD,Murarrie,-27.4641,153.105
3528,QLD,New Farm,-27.4606,153.045
3529,QLD,Norman Park South,-27.4838,153.064
3530,QLD,Norman Park,-27.4743,153.063
3531,QLD,Petrie Terrace,-27.4604,153.01
3532,QLD,Seven Hills,-27.4794,153.076
3533,QLD,South Brisbane,-27.4814,153.018
3534,QLD,Spring Hill,-27.4597,153.028
3535,QLD,West End,-27.4803,153.00799999999998
3536,QLD,Biddeston,-27.5543,151.696
3537,QLD,Blenheim,-27.6491,152.33100000000002
3538,QLD,Cambooya,-27.7093,151.86700000000002
3539,QLD,Charlton,-27.5194,151.846
3540,QLD,Darling Heights,-27.5961,151.93200000000002
3541,QLD,Drayton,-27.6018,151.912
3542,QLD,Flagstone Creek,-27.6157,152.116
3543,QLD,Forest Hill,-27.590999999999998,152.355
3544,QLD,Gatton,-27.5598,152.279
3545,QLD,Gatton South,-27.5686,152.278
3546,QLD,Glenore Grove,-27.5302,152.409
3547,QLD,Gowrie,-27.4908,151.892
3548,QLD,Grantham,-27.5728,152.203
3549,QLD,Harlaxton,-27.54,151.95600000000002
3550,QLD,Harlaxton North,-27.5249,151.958
3551,QLD,Harristown,-27.5731,151.93200000000002
3552,QLD,Hatton Vale,-27.5459,152.49200000000002
3553,QLD,Helidon,-27.5545,152.126
3554,QLD,Highfields,-27.4619,151.958
3555,QLD,Kentville,-27.4791,152.42700000000002
3556,QLD,Kingsthorpe,-27.4715,151.815
3557,QLD,Laidley,-27.6238,152.39600000000002
3558,QLD,Lake Clarendon,-27.5223,152.357
3559,QLD,Ma Ma Creek,-27.629,152.191
3560,QLD,Middle Ridge,-27.6005,151.95600000000002
3561,QLD,Mount Lofty,-27.5465,151.958
3562,QLD,Mount Sylvia,-27.7227,152.224
3563,QLD,Newtown,-27.5592,151.935
3564,QLD,Oakey,-27.4442,151.718
3565,QLD,Rangeville,-27.5834,151.98
3566,QLD,Rockville,-27.5315,151.935
3567,QLD,Toowoomba South,-27.5767,151.95600000000002
3568,QLD,Centenary Heights North,-27.5878,151.961
3569,QLD,Rangeville North,-27.5724,151.97
3570,QLD,The Range,-27.5562,151.97799999999998
3571,QLD,Thornton,-27.7982,152.372
3572,QLD,Toowoomba City,-27.5653,151.953
3573,QLD,Toowoomba East,-27.5602,151.965
3574,QLD,Toowoomba North,-27.5519,151.946
3575,QLD,Toowoomba Taylor St,-27.5562,151.94899999999998
3576,QLD,Toowoomba West,-27.5652,151.929
3577,QLD,Tor Street North,-27.5393,151.931
3578,QLD,Upper Tenthill,-27.6339,152.22
3579,QLD,Westbrook,-27.6065,151.833
3580,QLD,Wilsonton,-27.5418,151.922
3581,QLD,Withcott,-27.5595,152.024
3582,QLD,Wyreema,-27.6593,151.855
3583,QLD,Aitkenvale,-19.2935,146.763
3584,QLD,Nome,-19.3879,146.954
3585,QLD,Forrest Beach,-18.7126,146.293
3586,QLD,Arcadia,-19.1512,146.863
3587,QLD,Belgian Gardens,-19.2516,146.793
3588,QLD,Bluewater,-19.1754,146.556
3589,QLD,Cranbrook,-19.3076,146.755
3590,QLD,Currajong,-19.2811,146.773
3591,QLD,Garbutt,-19.2621,146.775
3592,QLD,Giru,-19.515,147.10399999999998
3593,QLD,Heatley,-19.2938,146.75
3594,QLD,Hermit Park,-19.2794,146.797
3595,QLD,Kelso,-19.3888,146.727
3596,QLD,Kirwan,-19.2984,146.733
3597,QLD,Kirwan South,-19.3101,146.733
3598,QLD,Long Pocket,-18.5212,146.003
3599,QLD,Mundingburra,-19.2941,146.789
3600,QLD,Douglas,-19.3269,146.756
3601,QLD,Nelly Bay,-19.1567,146.851
3602,QLD,North Ward,-19.2518,146.811
3603,QLD,Oonoonba,-19.3037,146.813
3604,QLD,Palm Island,-18.7382,146.58
3605,QLD,Pimlico,-19.2872,146.783
3606,QLD,Railway Estate,-19.2748,146.816
3607,QLD,Rasmussen,-19.3647,146.72899999999998
3608,QLD,Rollingstone,-19.0442,146.392
3609,QLD,Hermit Park South,-19.2856,146.8
3610,QLD,Townsville South,-19.2631,146.827
3611,QLD,The Weir,-19.3154,146.735
3612,QLD,Toobanna,-18.7126,146.148
3613,QLD,Douglas Central,-19.3204,146.762
3614,QLD,Trebonne,-18.6301,146.075
3615,QLD,Victoria Estate,-18.6469,146.202
3616,QLD,Vincent,-19.2876,146.765
3617,QLD,Woodstock,-19.597,146.834
3618,QLD,Wulguru,-19.3245,146.813
3619,QLD,Alloway,-24.9521,152.378
3620,QLD,Apple Tree Creek,-25.217,152.238
3621,QLD,Avoca,-24.8883,152.315
3622,QLD,Avondale,-24.7363,152.161
3623,QLD,Banana,-24.4692,150.131
3624,QLD,Bargara,-24.8163,152.46200000000002
3625,QLD,Benaraby,-24.0038,151.32399999999998
3626,QLD,Biggenden,-25.5105,152.047
3627,QLD,Booyal,-25.2096,152.032
3628,QLD,Bororen,-24.2441,151.49200000000002
3629,QLD,Boyne Island,-23.9459,151.35299999999998
3630,QLD,Bullyard,-24.9498,152.061
3631,QLD,Bundaberg East,-24.8614,152.373
3632,QLD,Bundaberg North,-24.8565,152.346
3633,QLD,Bundaberg South,-24.871,152.361
3634,QLD,Burnett Heads,-24.7718,152.415
3635,QLD,Calliope,-24.0044,151.203
3636,QLD,Childers,-25.2331,152.27700000000002
3637,QLD,Clinton,-23.88,151.22299999999998
3638,QLD,Cordalba,-25.1586,152.213
3639,QLD,Eidsvold,-25.3698,151.123
3640,QLD,Elliott Heads,-24.9079,152.475
3641,QLD,Gayndah,-25.6251,151.609
3642,QLD,Gin Gin,-24.9926,151.955
3643,QLD,Givelda,-24.9875,152.149
3644,QLD,Gladstone,-23.8473,151.261
3645,QLD,Gladstone South,-23.8619,151.27
3646,QLD,Gladstone West,-23.8598,151.252
3647,QLD,Gooburrum,-24.8239,152.306
3648,QLD,Goodwood,-25.1467,152.385
3649,QLD,Kalkie,-24.8457,152.39600000000002
3650,QLD,Kin Kora,-23.8792,151.252
3651,QLD,South Kolan,-24.9333,152.17600000000002
3652,QLD,Miriam Vale,-24.3301,151.561
3653,QLD,Monto,-24.8677,151.11700000000002
3654,QLD,Mount Larcom,-23.8073,150.974
3655,QLD,Mount Perry,-25.1745,151.641
3656,QLD,Moura,-24.574,149.975
3657,QLD,Mulgildie,-24.9631,151.134
3658,QLD,Mundubbera,-25.5906,151.298
3659,QLD,Norville,-24.886999999999997,152.338
3660,QLD,Oakwood,-24.844,152.30200000000002
3661,QLD,Rosedale,-24.623,151.915
3662,QLD,Bundaberg North West,-24.8518,152.34
3663,QLD,Sharon,-24.8737,152.263
3664,QLD,Tannum Sands,-23.9602,151.365
3665,QLD,Thabeban,-24.8979,152.364
3666,QLD,Theodore,-24.9456,150.076
3667,QLD,Agnes Water,-24.2127,151.91
3668,QLD,Ubobo,-24.4067,151.321
3669,QLD,Walkervale,-24.8863,152.36
3670,QLD,Wallaville,-25.0731,151.997
3671,QLD,Woodgate,-25.1149,152.571
3672,QLD,Woongarra,-24.8794,152.406
3673,QLD,Yandaran,-24.7249,152.112
3674,QLD,Yarwun,-23.8468,151.126
3675,QLD,Abergowrie,-18.4736,145.884
3676,QLD,Alpha,-23.6501,146.642
3677,QLD,Aramac,-22.9745,145.243
3678,QLD,Atherton North,-17.2582,145.488
3679,QLD,Atherton,-17.2604,145.482
3680,QLD,Barcaldine,-23.5592,145.295
3681,QLD,Biboohra,-16.9154,145.42
3682,QLD,Blackall,-24.423000000000002,145.461
3683,QLD,Boulia,-22.906999999999996,139.908
3684,QLD,Capella,-23.0879,148.03
3685,QLD,Cardwell,-18.2688,146.031
3686,QLD,Charters Towers,-20.0728,146.25799999999998
3687,QLD,Charters Towers Central,-20.0799,146.263
3688,QLD,Charters Towers North,-20.0704,146.266
3689,QLD,Chillagoe,-17.1562,144.52100000000002
3690,QLD,Clermont,-22.8245,147.639
3691,QLD,Cloncurry,-20.7025,140.507
3692,QLD,Croydon,-18.2035,142.249
3693,QLD,Dimbulah,-17.1504,145.113
3694,QLD,Doomadgee,-17.9387,138.83
3695,QLD,Feluga,-17.8805,145.965
3696,QLD,Georgetown,-18.2948,143.547
3697,QLD,Halifax,-18.5836,146.285
3698,QLD,Happy Valley,-20.7458,139.49200000000002
3699,QLD,Healy,-20.7417,139.499
3700,QLD,Herberton,-17.383,145.386
3701,QLD,Hughenden,-20.8423,144.2
3702,QLD,Ilfracombe,-23.4893,144.505
3703,QLD,Ingham,-18.6518,146.16299999999998
3704,QLD,Ingham South,-18.6526,146.15200000000002
3705,QLD,Isisford,-24.2603,144.439
3706,QLD,Jericho,-23.6042,146.129
3707,QLD,Julatten,-16.6076,145.342
3708,QLD,Julia Creek,-20.6571,141.749
3709,QLD,Kairi,-17.2153,145.546
3710,QLD,Kalkadoon,-20.7223,139.51
3711,QLD,Karumba,-17.4837,140.84
3712,QLD,Kennedy Central,-18.2095,145.94299999999998
3713,QLD,Longreach,-23.441,144.251
3714,QLD,Lower Tully,-18.0046,146.056
3715,QLD,Lucinda,-18.5301,146.334
3716,QLD,Macknade,-18.5773,146.251
3717,QLD,Malanda,-17.3491,145.595
3718,QLD,Mareeba,-16.9925,145.425
3719,QLD,Mareeba North,-16.9871,145.425
3720,QLD,Mareeba West,-16.996,145.417
3721,QLD,Millaa Millaa,-17.5125,145.611
3722,QLD,Mornington Island,-16.5639,143.391
3723,QLD,Mount Garnet,-17.677,145.116
3724,QLD,Mount Isa,-20.7229,139.49200000000002
3725,QLD,Mount Molloy,-16.6757,145.33
3726,QLD,Murray Upper,-18.0903,145.851
3727,QLD,Mutchilba,-17.1378,145.207
3728,QLD,Muttaburra,-22.5946,144.543
3729,QLD,Normanton,-17.6709,141.07399999999998
3730,QLD,Pentland,-20.5235,145.4
3731,QLD,Queenton,-20.0815,146.269
3732,QLD,Ravenshoe,-17.6103,145.489
3733,QLD,Ravenswood,-20.104,146.889
3734,QLD,Richmond,-20.7293,143.141
3735,QLD,Richmond Hill,-20.062,146.264
3736,QLD,Soldiers Hill,-20.709,139.49
3737,QLD,South Mission Beach,-17.9258,146.08700000000002
3738,QLD,Sunset,-20.7089,139.51
3739,QLD,Tieri,-23.0329,148.344
3740,QLD,Tolga,-17.2231,145.477
3741,QLD,Tully,-17.9364,145.923
3742,QLD,Tully North,-17.9271,145.924
3743,QLD,Walkamin,-17.1282,145.42700000000002
3744,QLD,Winton,-22.3883,143.03799999999998
3745,QLD,Yungaburra,-17.2742,145.58700000000002
3746,QLD,Aloomba,-17.1094,145.83100000000002
3747,QLD,Aurukun,-13.354000000000001,141.72899999999998
3748,QLD,Babinda,-17.3434,145.921
3749,QLD,Mooroobool,-16.9379,145.745
3750,QLD,Bamaga,-10.8944,142.387
3751,QLD,Woree,-16.9606,145.741
3752,QLD,Bloomfield,-15.945,145.319
3753,QLD,Cairns City,-16.9178,145.77200000000002
3754,QLD,Manunda,-16.9218,145.752
3755,QLD,Cairns West,-16.9225,145.743
3756,QLD,Caravonica,-16.8514,145.694
3757,QLD,Clifton Beach,-16.769000000000002,145.67600000000002
3758,QLD,Coen,-13.9453,143.197
3759,QLD,Cooktown,-15.4812,145.251
3760,QLD,Daintree,-16.2497,145.32
3761,QLD,Earlville,-16.9427,145.738
3762,QLD,Innisfail East,-17.5354,146.032
3763,QLD,East Palmerston,-17.6027,145.84799999999998
3764,QLD,Edge Hill,-16.9059,145.751
3765,QLD,Bentley Park,-17.0074,145.731
3766,QLD,Pormpuraaw,-14.8953,141.626
3767,QLD,El Arish,-17.8078,146.003
3768,QLD,Whitfield,-16.9112,145.73
3769,QLD,Flying Fish Point,-17.498,146.075
3770,QLD,Freshwater,-16.8811,145.715
3771,QLD,Garradunga,-17.4616,145.996
3772,QLD,Goondi,-17.5229,146.01
3773,QLD,Gordonvale,-17.0902,145.784
3774,QLD,Edmonton,-17.0163,145.72799999999998
3775,QLD,Holloways Beach,-16.8444,145.739
3776,QLD,Hope Vale,-15.2952,145.108
3777,QLD,Horn Island,-10.5939,142.25
3778,QLD,Innisfail,-17.5275,146.03
3779,QLD,Innisfail North,-17.5187,146.03
3780,QLD,Kowanyama,-15.4762,141.743
3781,QLD,Kuranda,-16.8208,145.637
3782,QLD,Kurrimine Beach,-17.7737,146.102
3783,QLD,Lockhart River,-12.787,143.346
3784,QLD,Machans Beach,-16.8537,145.745
3785,QLD,Mcdonnell Creek,-17.1958,145.89700000000002
3786,QLD,Mena Creek,-17.6548,145.95600000000002
3787,QLD,Miallo,-16.3811,145.375
3788,QLD,Miriwinni,-17.4027,145.91
3789,QLD,Mission Beach,-17.8637,146.109
3790,QLD,Mossman,-16.462,145.374
3791,QLD,Mourilyan,-17.5851,146.04399999999998
3792,QLD,Parramatta Park,-16.9249,145.763
3793,QLD,Port Douglas,-16.4855,145.463
3794,QLD,Redlynch,-16.9093,145.695
3795,QLD,Wonga,-16.3416,145.41299999999998
3796,QLD,Silkwood,-17.7367,146.001
3797,QLD,South Johnstone,-17.5934,145.998
3798,QLD,Stratford,-16.8759,145.732
3799,QLD,Tamwoy,-10.5784,142.213
3800,QLD,Thursday Island,-10.5834,142.22
3801,QLD,Trinity Beach,-16.7952,145.691
3802,QLD,Weipa,-12.6232,141.878
3803,QLD,Napranum,-12.6824,141.89
3804,QLD,White Rock,-16.9866,145.745
3805,QLD,Yarrabah,-16.9063,145.86700000000002
3806,QLD,Yorkeys Knob,-16.8139,145.725
3807,QLD,Ascot,-27.4329,153.05700000000002
3808,QLD,Banyo East,-27.3782,153.082
3809,QLD,Boondall,-27.3481,153.06
3810,QLD,Bracken Ridge,-27.3167,153.03799999999998
3811,QLD,Bracken Ridge East,-27.3246,153.042
3812,QLD,Bracken Ridge West,-27.3175,153.025
3813,QLD,Brighton,-27.2941,153.05200000000002
3814,QLD,Brighton South,-27.3073,153.05100000000002
3815,QLD,Clayfield,-27.4189,153.058
3816,QLD,Clayfield West,-27.4222,153.048
3817,QLD,Deagon,-27.3283,153.056
3818,QLD,Hamilton,-27.436999999999998,153.064
3819,QLD,Hendra,-27.4192,153.069
3820,QLD,Kalinga,-27.409000000000002,153.04399999999998
3821,QLD,Kedron,-27.4064,153.035
3822,QLD,Northgate,-27.3981,153.071
3823,QLD,Nudgee,-27.3653,153.085
3824,QLD,Nundah,-27.4026,153.058
3825,QLD,Nundah North,-27.3947,153.061
3826,QLD,Sandgate,-27.3208,153.066
3827,QLD,Shorncliffe,-27.3239,153.08100000000002
3828,QLD,Virginia,-27.3833,153.061
3829,QLD,Whinstanes,-27.4323,153.07299999999998
3830,QLD,Taigum,-27.348000000000003,153.04
3831,QLD,Beechmont,-28.1237,153.187
3832,QLD,Burleigh Heads,-28.0869,153.44899999999998
3833,QLD,Varsity Lakes South,-28.098000000000003,153.41899999999998
3834,QLD,Burleigh Waters,-28.0806,153.433
3835,QLD,Coolangatta,-28.1696,153.54
3836,QLD,Currumbin,-28.1379,153.477
3837,QLD,Currumbin Valley,-28.2061,153.395
3838,QLD,Elanora,-28.1295,153.466
3839,QLD,Bundall,-28.0018,153.416
3840,QLD,Gilston,-28.0393,153.313
3841,QLD,Tallebudgera Valley,-28.1526,153.40200000000002
3842,QLD,Isle Of Capri,-28.0124,153.417
3843,QLD,Kirra,-28.1719,153.529
3844,QLD,Main Beach,-27.9744,153.429
3845,QLD,Mermaid Beach,-28.0458,153.436
3846,QLD,Mermaid Waters,-28.0395,153.43200000000002
3847,QLD,Miami West,-28.0598,153.425
3848,QLD,Merrimac,-28.0408,153.376
3849,QLD,Merrimac East,-28.0411,153.417
3850,QLD,Miami,-28.064,153.439
3851,QLD,Moana Park,-28.0275,153.42600000000002
3852,QLD,Mudgeeraba,-28.0867,153.34799999999998
3853,QLD,Nerang,-27.9848,153.339
3854,QLD,Nerang South,-28.0046,153.339
3855,QLD,Palm Beach North,-28.1099,153.463
3856,QLD,Palm Beach South,-28.1315,153.476
3857,QLD,Robina,-28.0716,153.401
3858,QLD,Springbrook,-28.1896,153.265
3859,QLD,Surfers Paradise,-27.9983,153.429
3860,QLD,Tallebudgera,-28.1408,153.429
3861,QLD,Tugun,-28.1499,153.499
3862,QLD,Amiens,-28.5947,151.812
3863,QLD,Applethorpe,-28.6134,151.955
3864,QLD,Augathella,-25.7972,146.582
3865,QLD,Ballandean,-28.7993,151.842
3866,QLD,Bell,-26.9387,151.452
3867,QLD,Blackwater,-23.584,148.878
3868,QLD,Blackwater North,-23.566,148.887
3869,QLD,Bluff,-23.5821,149.069
3870,QLD,Bollon,-28.0317,147.475
3871,QLD,Bowenville,-27.304000000000002,151.493
3872,QLD,Brigalow,-26.8366,150.779
3873,QLD,Broadwater Crossing,-28.6555,151.879
3874,QLD,Brookstead,-27.7592,151.453
3875,QLD,Cecil Plains,-27.5325,151.19299999999998
3876,QLD,Charleville,-26.4031,146.241
3877,QLD,Charleville North,-26.3983,146.25799999999998
3878,QLD,Chinchilla,-26.7438,150.627
3879,QLD,Chinchilla North,-26.7402,150.634
3880,QLD,Condamine,-26.9249,150.135
3881,QLD,Cunnamulla,-28.0687,145.68200000000002
3882,QLD,Dalby,-27.1857,151.264
3883,QLD,Dalby North,-27.1717,151.268
3884,QLD,Dalby South,-27.1949,151.27100000000002
