state,polling_place,premises,address,suburb,postcode,wheelchair_access
NSW,Ungarie,Ungarie Central School,Condobolin Rd,UNGARIE,2669.0,N
NSW,Uranquinty,Uranquinty Public School,Pearson St,URANQUINTY,2652.0,N
NSW,Wagga Wagga,Wesley Church Hall,Johnston St,WAGGA WAGGA,2650.0,N
NSW,Wagga Wagga High,Wagga Wagga High School,Macleay St,WAGGA WAGGA,2650.0,A
NSW,Wagga Wagga Hospital,Wagga Wagga Base Hospital,Edward St,WAGGA WAGGA,2650.0,F
NSW,Wagga Wagga North,North Wagga Public School,Hampden Ave,WAGGA WAGGA,2650.0,N
NSW,Wagga Wagga South,South Wagga Public School,Edward St,WAGGA WAGGA,2650.0,A
NSW,Wagga Wagga West,St Lukes Hall,Docker St,WAGGA WAGGA,2650.0,N
NSW,Wamoon,Wamoon Public School,Oxley Rd,WAMOON,2705.0,A
NSW,Wantabadgery,McDonald Memorial Hall,Gundagai St,WANTABADGERY,2650.0,N
NSW,Weethalle,Weethalle Public School,Wattle St,WEETHALLE,2669.0,N
NSW,West Wyalong,West Wyalong Masonic Hall,Court St,WEST WYALONG,2671.0,A
NSW,Whitton,Whitton Public School,Melbergen St,WHITTON,2705.0,N
NSW,Wyalong,Old Wyalong Council Chambers,Neeld St,WYALONG,2671.0,A
NSW,Yanco,Yanco Public School,Cudgel St,YANCO,2703.0,N
NSW,Yenda,Yenda Memorial Youth Assoc. Hall,Yenda Pl,YENDA,2681.0,N
NSW,Yerong Creek,Yerong Creek Public School,Cole St,YERONG CREEK,2642.0,N
NSW,Yoogali,Yoogali Public School,East St,YOOGALI,2680.0,N
NSW,Avoca Beach,Avoca Beach Public School,The Round Drive,AVOCA BEACH,2251.0,A
NSW,Booker Bay,Booker Bay Pre School,32 Telopea St,BOOKER BAY,2257.0,A
NSW,Copacabana,Copacabana Public School,Pueblo St,COPACABANA,2251.0,F
NSW,Davistown,Davistown Progress Association,5 McCauley St,DAVISTOWN,2251.0,F
NSW,Empire Bay,Empire Bay Public School,Empire Bay Dr,EMPIRE BAY,2257.0,A
NSW,Erina,Erina High School,The Entrance Rd,ERINA,2250.0,F
NSW,Erina South,Green Point Community Centre,96 Koolang Rd,GREEN POINT,2251.0,F
NSW,Ettalong,Ettalong Beach Primary School,Uligandi St,ETTALONG BEACH,2257.0,F
NSW,Ettalong South,I.O.O.F Homes Centre,Springwood St,ETTALONG BEACH,2257.0,A
NSW,Ettalong West,Woy Woy South Primary School,The School Mall,WOY WOY,2256.0,A
NSW,Gosford,Gosford Primary School,Vaughan Ave,GOSFORD,2250.0,A
NSW,Gosford East,Gosford East Primary School,York St,EAST GOSFORD,2250.0,F
NSW,Gosford West,St Matthews Lutheran Church,Brisbane Water Dr,WEST GOSFORD,2250.0,F
NSW,Green Point,Baptist Church Centre,Avoca Dr,GREEN POINT,2251.0,F
NSW,Hardys Bay,Killcare Bushfire Brigade,Stanley St,HARDYS BAY,2256.0,F
NSW,Henry Kendall,Henry Kendall High School,Faunce St,GOSFORD,2250.0,F
NSW,Kariong,Kariong Public School,Langford Dr,KARIONG,2250.0,F
NSW,Kincumber,Kincumber Public School,Avoca Dr,KINCUMBER,2251.0,F
NSW,Kincumber Central,Kincumber High School,Bungoona Rd,KINCUMBER,2251.0,F
NSW,Macmasters Beach,MacMasters Beach Progress Association,Tudibaring Pde,MACMASTERS BEACH,2251.0,N
NSW,Mangrove Mountain,Mangrove Mountain Districts Community,Wisemans Ferry Rd,MANGROVE MOUNTAIN,2250.0,F
NSW,Mooney Mooney,Mooney Mooney Public School,Point Rd,MOONEY MOONEY,2083.0,A
NSW,Mount White,Mount White Bushfire Brigade,Pacific Hwy,MOUNT WHITE,2250.0,N
NSW,Narara South,Glenvale Special School,Narara Creek Rd,NARARA,2250.0,F
NSW,Ocean Beach,Umina Beach Primary School,Sydney Ave,UMINA BEACH,2257.0,F
NSW,Patonga,Patonga Progress Association,Bay St,PATONGA,2256.0,F
NSW,Pearl Beach,Pearl Beach Community Hall,Diamond Rd,PEARL BEACH,2256.0,A
NSW,Peats Ridge,Peats Ridge Public School,Pacific Hwy,PEATS RIDGE,2250.0,N
NSW,Point Clare,Point Clare Public School,Takari Ave,POINT CLARE,2250.0,A
NSW,Pretty Beach,Pretty Beach Primary School,Pretty Beach Rd,PRETTY BEACH,2257.0,N
NSW,Saratoga,Saratoga Progress Association,Kyeema Ave,SARATOGA,2251.0,F
NSW,Scaysbrook,Brentwood Village,Scaysbrook Dr,KINCUMBER,2251.0,F
NSW,Somersby,Somersby Public School,Wisemans Ferry Rd,SOMERSBY,2250.0,F
NSW,Spencer,Spencer Primary School,Wisemans Ferry Rd,SPENCER,2775.0,N
NSW,Springfield,Chertsey Public School,Willow Rd,SPRINGFIELD,2250.0,F
NSW,Terrigal Central,CWA Hall,Wilson Rd,TERRIGAL,2260.0,F
NSW,Terrigal West,Terrigal Senior Citizens Centre,Cnr Duffys Rd & Terrigal Dr,TERRIGAL,2260.0,F
NSW,Umina Bullion St.,Information Centre,Cnr. Bullion & West Sts,UMINA BEACH,2257.0,F
NSW,Umina Central,Umina Beach High School,Veron Rd,UMINA BEACH,2257.0,F
NSW,Umina Mall,Umina Beach Uniting Church,Neptune St,UMINA BEACH,2257.0,F
NSW,Woy Woy,Woy Woy Primary School,Park Rd.,WOY WOY,2256.0,F
NSW,Woy Woy Bay,Woy Woy Community Hall,Woy Woy Bay Rd,WOY WOY BAY,2256.0,A
NSW,Woy Woy South,South Woy Woy Progress Association,Cnr Woy Woy Rd and Peir St,WOY WOY,2256.0,F
NSW,Belmont,St Francis Xavier's Church Hall,Ernest St,BELMONT,2280.0,N
NSW,Belmont Central,Belmont Public School Hall,6 Livingstone St,BELMONT,2280.0,A
NSW,Belmont North,Belmont North Public School,9 Nikkin St,BELMONT NORTH,2280.0,N
NSW,Belmont West,Belmont High School Hall,Henry St,BELMONT,2280.0,N
NSW,Blacksmiths,Bel/Swan Soccer Club Hall,20 Gommera St,BLACKSMITHS,2281.0,N
NSW,Budgewoi,Budgewoi Public School Hall,Lukela Ave,BUDGEWOI,2262.0,A
NSW,Budgewoi Central,Halekulani Recreation Hall,Noela Pl,BUDGEWOI,2262.0,A
NSW,Buff Point,Buff Point Scout Hall,48 Narambi Rd,BUFF POINT,2262.0,N
NSW,Catherine Hill Bay,Catherine Hill Bay Surf Club,Flowers Dr,CATHERINE HILL BAY,2301.0,N
NSW,Caves Beach,Swansea High School Hall,78 Park Ave,CAVES BEACH,2281.0,N
NSW,Chain Valley Bay,Chain Valley Bay Community Centre,Scaysbrook Ave,CHAIN VALLEY BAY,2259.0,A
NSW,Charlestown,Charlestown Public School,42A Smith St,CHARLESTOWN,2290.0,N
NSW,Charlestown East,Charlestown East Public School,90 James St,CHARLESTOWN,2290.0,N
NSW,Charlestown South,Charlestown South Public School Hall,9 Patricia Ave,CHARLESTOWN,2290.0,A
NSW,Dudley,Dudley Public School,Boundary St,DUDLEY,2290.0,N
NSW,Eleebana,Eleebana Public School Hall,Ian St,ELEEBANA,2282.0,A
NSW,Floraville,Floraville Public School,78 Floraville Rd,FLORAVILLE,2280.0,N
NSW,Gateshead,Hunter Sports High School,Pacific Hwy,GATESHEAD,2290.0,N
NSW,Gateshead West,Gateshead West Public School,32 Coral Cres,GATESHEAD,2290.0,N
NSW,Gwandalan,Gwandalan Community Centre,Noamunga Cr,GWANDALAN,2259.0,A
NSW,Jewells,Jewells Primary School Hall,20 Lepton Pde,JEWELLS,2280.0,N
NSW,Kahibah,Kahibah Public School,Symes Ave,KAHIBAH,2290.0,N
NSW,Lake Munmorah,Lake Munmorah Public School,Pacific Hwy,LAKE MUNMORAH,2259.0,A
NSW,Mannering Park,Mannering Park Community Centre,Dunvegan St,MANNERING PARK,2259.0,A
NSW,Marks Point,Marks Point Community Hall,Swan St,MARKS POINT,2280.0,N
NSW,Norah Head,Norah Head Community Hall,75 Bungary Rd,NORAH HEAD,2263.0,N
NSW,Nords Wharf,Nords Wharf Community Hall,Marine Pde,NORDS WHARF,2301.0,N
NSW,Pelican,Pelican RSL Hall,Piriwal St,PELICAN,2281.0,N
NSW,Redhead,Redhead Public School,29 Hutchinson St,REDHEAD,2290.0,N
NSW,Summerland Point,Summerland Point Community Hall,Cams Blvd,SUMMERLAND POINT,2259.0,A
NSW,Swansea,Swansea Workers' Club Hall,9 Rawson St,SWANSEA,2281.0,N
NSW,Swansea North,Swansea Catholic Church Hall,Northcote Ave,SWANSEA,2281.0,N
NSW,Tingira Heights,Tingira Centre,160 Floraville Rd,FLORAVILLE,2280.0,A
NSW,Toukley,Toukley Senior Citizens Centre,Hargraves St,TOUKLEY,2263.0,A
NSW,Toukley East,Toukley Public School Hall,Evans Rd,NORAVILLE,2263.0,A
NSW,Valentine,Valentine Progress Hall,Allambee Pl,VALENTINE,2280.0,N
NSW,Valentine East,Valentine/Eleebana Soccer Club,Parklea Ave,CROUDACE BAY,2280.0,A
NSW,Whitebridge,Whitebridge High School Hall,1 Lonus Ave,WHITEBRIDGE,2290.0,N
NSW,Windale,Windale Community Centre,12 Lake St,WINDALE,2306.0,A
NSW,Alexandria,Alexandria Public School,Suttor St,ALEXANDRIA,2015.0,N
NSW,Bald Rock,Old School of Arts Building,Suite 1 44 Smith St,BALMAIN,2041.0,A
NSW,Balmain,Balmain Police Boys Club,372 Darling St,BALMAIN,2041.0,N
NSW,Balmain East,Nicholson Street Public School,Nicholson St,BALMAIN,2041.0,N
NSW,Balmain Hospital,Balmain Hospital,Booth St,BALMAIN,2041.0,F
NSW,Barcom,Darlinghurst Public School,Womerah Ave,DARLINGHURST,2010.0,N
NSW,Beaconsfield,St James Church Of England Hall,Collins St,BEACONSFIELD,2015.0,N
NSW,Birchgrove,Birchgrove Public School,Birchgrove Rd,BALMAIN,2041.0,N
NSW,Blackfriars,St Benedicts Church Hall,Abercrombie St,CHIPPENDALE,2008.0,N
NSW,Chippendale,The Harry Burland Activity Club,Cnr Ivy & Shepherd Sts,CHIPPENDALE,2008.0,F
NSW,Darlinghurst,East Sydney Technical College,Forbes St,DARLINGHURST,2010.0,F
NSW,Darlington,Darlington Public School,Golden Grove St,DARLINGTON,2008.0,A
NSW,East Sydney,Forest House,Riley & Collins Sts,SURRY HILLS,2010.0,N
NSW,Erskineville,Erskineville Primary School,Malcolm St,ERSKINEVILLE,2043.0,N
NSW,Flinders,St Michaels Hall,196 Albion St,SURRY HILLS,2010.0,N
NSW,Forest Lodge,Forest Lodge Public School,Ross St,FOREST LODGE,2037.0,N
NSW,Gardeners Road,"Gardeners Road Public School, Primary Department",Gardeners Rd,ROSEBERY,2018.0,N
NSW,Gladstone Park,Balmain Primary School,Eaton St,BALMAIN,2041.0,N
NSW,Glebe,St Johns Church Hall,Cnr Derwent St & St Johns Rd,GLEBE,2037.0,N
NSW,Glebe East,Glebe Primary School,Glebe Point Rd,GLEBE,2037.0,N
NSW,Glebe North,Glebe High School,Cnr Bridge Rd & Taylor St,GLEBE,2037.0,N
NSW,Glenmore,St Georges Church Hall,245 Glenmore Rd,PADDINGTON,2021.0,N
NSW,Holdsworth,Holdsworth Centre,Holdsworth St,WOOLLAHRA,2025.0,N
NSW,Kings Cross,St Johns Anglican Church Hall,120 Darlinghurst Rd,DARLINGHURST,2010.0,N
NSW,Lilyfield,Orange Grove Public School,Perry St,LILYFIELD,2040.0,N
NSW,Lilyfield North,St Marks Church Hall,31 O'Neill St,LILYFIELD,2040.0,N
NSW,Lord Howe Island,Lord Howe Island Central School,Lagoon Rd,LORD HOWE ISLAND,2898.0,A
NSW,Millers Point,Abraham Mott Hall,Argyle St,MILLERS POINT,2000.0,F
NSW,Newtown East,Newtown Public School,Norfolk St,NEWTOWN,2042.0,N
NSW,Paddington,Church Of Christ Hall,116 Paddington St,PADDINGTON,2021.0,N
NSW,Paddington North,Eastern Suburbs Police & Community Youth Club,1 Underwood St,PADDINGTON,2021.0,N
NSW,Paddington South,St Matthias Hall,Oxford St,PADDINGTON,2021.0,N
NSW,Plunkett Street,Plunkett Public School,Forbes St,WOOLLOOMOOLOO,2011.0,A
NSW,Potts Point,Reginal Murphy Hall,19 Greenknowe Ave,ELIZABETH BAY,2011.0,N
NSW,Prince Alfred Hospital,Page Chest Clinic,Missenden Rd,CAMPERDOWN,2050.0,F
NSW,Pyrmont,Pyrmont Community Centre,Cnr John & Mount Sts,PYRMONT,2009.0,F
NSW,Rachel Forster Hospital,"Rachel Forster Hospital,",Albert St,REDFERN,2016.0,F
NSW,Redfern,Redfern Public School,180 George St,REDFERN,2016.0,N
NSW,Redfern East,St Saviours Hall,119 Young St,REDFERN,2016.0,A
NSW,Rosebery,St Josephs Catholic School Hall,Kimberley Grove,ROSEBERY,2018.0,N
NSW,Roslyn Gardens,St Canices Church Hall,Roslyn Gardens,ELIZABETH BAY,2011.0,N
NSW,Rozelle,Rozelle Public School,Darling St,ROZELLE,2039.0,N
NSW,St Vincents Hospital,"St Vincents Hospital, Aikenhead Building",Victoria St,DARLINGHURST,2010.0,F
NSW,South Sydney Hospital,J J Collins Ward - Lifestye Wing,Joynton Ave,ZETLAND,2017.0,F
NSW,Surry Hills,John J Carroll Kindergarten,2 Phelps St,SURRY HILLS,2010.0,N
NSW,Surry Hills North,Fullerton Hall Chinese Church,cnr Albion & Crown Sts,SURRY HILLS,2010.0,N
NSW,Surry Hills South,Bourke St Public School,590 Bourke St,SURRY HILLS,2010.0,N
NSW,Toxteth,St Scholastica's College,4 Avenue Rd,GLEBE,2037.0,A
NSW,Ultimo,Sydney Technical College,Jones St,ULTIMO,2007.0,N
NSW,Waterloo,Gordon Ibbetts Activity Centre,77 Kellick St,WATERLOO,2017.0,N
NSW,Zetland,Waterloo Public School,237 Botany Rd,WATERLOO,2017.0,N
NSW,Albion Park,Albion Park Public School,cnr Tongarra & Hamilton Rds,ALBION PARK,2527.0,A
NSW,Albion Park Rail,Albion Park Rail Public School,Tongarra Rd,ALBION PARK RAIL,2527.0,A
NSW,Albion Park South,Albion Park High School,Church St,ALBION PARK,2527.0,F
NSW,Barrack Heights,Barrack Heights Public School,Hunter St,BARRACK HEIGHTS,2528.0,A
NSW,Berkeley,Berkeley Public School,George St,BERKELEY,2506.0,A
NSW,Berkeley South,Berkeley South Public School,Essex St,BERKELEY,2506.0,N
NSW,Berkeley West,Berkeley West Public School,Nolan St,BERKELEY,2506.0,N
NSW,Blackbutt,Lakeview Anglican Church,Cnr Wattle Rd & Benson Ave,BLACKBUTT,2529.0,F
NSW,Brownsville,St Lukes Anglican Church,Prince Edward Dr,DAPTO,2530.0,F
NSW,Cringila,Cringila Community Hall,32 Lake Ave,CRINGILA,2502.0,N
NSW,Dapto,Dapto Community Hall,Byamee St,DAPTO,2530.0,F
NSW,Farmborough Road,Farmborough Road Public School,Farmborough Rd,UNANDERRA,2526.0,N
NSW,Hayes Park,Hayes Park Public School,Kanahooka Rd,DAPTO,2530.0,A
NSW,Kemblawarra,Kemblawarra Public School,Shellharbour Rd,KEMBLAWARRA,2505.0,N
NSW,Koonawarra,Koonawarra Community Hall,Fowlers Rd,KOONAWARRA,2530.0,F
NSW,Lake Heights,Lake Heights Public School,Northcliffe Dr,LAKE HEIGHTS,2502.0,A
NSW,Lake Illawarra,Lake Illawarra High School,Reddall Pde,LAKE ILLAWARRA,2528.0,A
NSW,Lakelands,Lakelands Public School,Lakelands Dr,DAPTO,2530.0,F
NSW,Marshall Mount,Marshall Mount Progress Association Hall,Marshall Mount Rd,MARSHALL MOUNT,2530.0,A
NSW,Mount Brown,Mount Brown Public School,Mount Brown Rd,DAPTO,2530.0,F
NSW,Mount Terry,Mount Terry Public School,Jamberoo Rd,ALBION PARK,2527.0,F
NSW,Mount Warrigal,Mount Warrigal Public School,Hogarth Ave,MOUNT WARRIGAL,2528.0,A
NSW,Oak Flats,Oak Flats Public School,Griffiths St,OAK FLATS,2529.0,F
NSW,Oak Flats East,Balarang Public School,Government Rd,OAK FLATS,2529.0,F
NSW,Port Kembla,Illawarra Senior College,Gloucester Blvd,PORT KEMBLA,2505.0,A
NSW,Port Kembla Central,Port Kembla Senior Citizens Hall,Allan St,PORT KEMBLA,2505.0,F
NSW,Primbee,Primbee Public School,Illowra Cres,PRIMBEE,2502.0,A
NSW,Shellharbour,Shellharbour Public School,Mary St,SHELLHARBOUR,2529.0,A
NSW,Warilla,Warilla Public School,Leawarra Ave,WARILLA,2528.0,F
NSW,Warilla East,Warilla Surf Life Saving Club,Osborne Pde,WARILLA,2528.0,F
NSW,Warilla North,Warilla North Public School,Oldfield St,WARILLA,2528.0,F
NSW,Warilla South,Warilla High School,Keross Ave,BARRACK HEIGHTS,2528.0,F
NSW,Warrawong,Warrawong Public School,Cowper St,WARRAWONG,2502.0,A
NSW,Warrawong Central,Warrawong Community Hall,Greene St,WARRAWONG,2502.0,F
NSW,West Dapto,West Dapto Neighbourhood Centre,82 Bong Bong Rd,WEST DAPTO,2530.0,F
NSW,Windang,Windang Public School,Oakland Ave,WINDANG,2528.0,A
NSW,Allambie,Manly Warringah School,Malinya Rd,ALLAMBIE,2100.0,F
NSW,Allambie Heights,Allambie Heights Community Centre,Allambie Rd,ALLAMBIE HEIGHTS,2100.0,A
NSW,Balgowlah,All Saints Church Hall,Boyle St,BALGOWLAH,2093.0,A
NSW,Balgowlah Heights,Balgowlah Heights Public School,Lewis St,BALGOWLAH HEIGHTS,2093.0,A
NSW,Balmoral,Queenwood School,Mandalong Rd,MOSMAN,2088.0,N
NSW,Beauty Point,Beauty Point Public School,17 Medusa St,MOSMAN,2088.0,N
NSW,Brookvale,Brookvale Public School,Old Pittwater Rd,BROOKVALE,2100.0,N
NSW,Curl Curl,Harbord Public School,Wyadra Ave,HARBORD,2096.0,N
NSW,Fairlight,Manly Baptist Church Hall,William St,FAIRLIGHT,2094.0,N
NSW,Forestville,Forestville Memorial Hall,Starkey St,FORESTVILLE,2087.0,A
NSW,Forestville East,Our Lady Of Good Counsel Catholic School,11 Currie Rd,FORESTVILLE,2087.0,A
NSW,Freshwater,Freshwater Surf Club,Harbord Beach,HARBORD,2096.0,F
NSW,Harbord,Harbord Diggers Hall,Oliver St,HARBORD,2096.0,A
NSW,Killarney Heights,Killarney Heights Public School,Tralee Ave,KILLARNEY HEIGHTS,2087.0,A
NSW,Manly,Manly Village Public School,Darley Rd,MANLY,2095.0,A
NSW,Manly Central,North Steyne Surf Club,North Steyne,MANLY,2095.0,N
NSW,Manly Hospital,Manly Hospital,Darley Rd,MANLY,2095.0,A
NSW,Manly Vale,St Kierans School,Condamine St,MANLY VALE,2093.0,F
NSW,Manly West,Manly West Public School,Boyle St,BALGOWLAH,2093.0,A
NSW,Middle Harbour,Middle Harbour Public School,MacPherson St,MOSMAN,2088.0,A
NSW,Mosman,Mosman High School,Military Rd,MOSMAN,2088.0,N
NSW,Mosman Bay,St Clements Church Hall,144 Raglan St,MOSMAN,2088.0,A
NSW,Mosman West,Mosman Baptist Church Hall,Melrose St,MOSMAN,2088.0,A
NSW,North Balgowlah,Balgowlah North Public School,Bardoo Ave,BALGOWLAH NORTH,2093.0,N
NSW,North Manly,North Manly Baptist Church Hall,Corrie Rd,NORTH MANLY,2100.0,N
NSW,Queenscliff,Queenscliff Surf Club,North Steyne,MANLY,2095.0,A
NSW,Seaforth,Seaforth Public School,Frenchs Forest Rd,SEAFORTH,2092.0,N
NSW,Seaforth East,Balgowlah Boys High School,Maretimo St,BALGOWLAH,2093.0,N
NSW,Spit Junction,Mosman Community Cultural Centre,Mosman Council Civic Centre,MOSMAN,2088.0,F
NSW,Wingala,North Curl Curl Public School,Playfair Rd,NORTH CURL CURL,2099.0,A
NSW,Bardwell Park,Public School,Devon Rd,BARDWELL PARK,2207.0,N
NSW,Belmore Central,Salvation Army Hall,286 Burwood Rd,BELMORE,2192.0,N
NSW,Belmore North,Belmore North Public School,Burwood Rd,BELMORE,2192.0,N
NSW,Belmore South,Public School,Nelson Ave,BELMORE,2192.0,N
NSW,Beverly Hills,St Bede's Anglican Church Hall,121 Morgan Street,BEVERLY HILLS,2209.0,F
NSW,Beverly Hills South,Public School,Cnr King Georges and Stoney Crk Rds,BEVERLY HILLS,2209.0,N
NSW,Bexley North,Public School,114 Kingsland Rd,BEXLEY NORTH,2207.0,A
NSW,Bexley West,Uniting Church Hall,80A St Georges Rd,BEXLEY,2207.0,N
NSW,Campsie,Public School,Harold St,CAMPSIE,2194.0,N
NSW,Campsie South,Baptist Church Hall,6 Claremont St,CAMPSIE,2194.0,N
NSW,Canterbury,Uniting Church Hall,305 Canterbury Rd,CANTERBURY,2193.0,N
NSW,Canterbury Hospital,Canterbury Hospital,Canterbury Rd,CAMPSIE,2194.0,F
NSW,Canterbury South,Public School,High St,CANTERBURY,2193.0,N
NSW,Carlton West,Scouts Hall,116 Durham St,CARLTON,2218.0,N
NSW,Clemton Park,Clemton Park Public School,175 Bexley Rd,EARLWOOD,2206.0,N
NSW,Cup & Saucer,Order of the Eastern Star Hall,118 William Street,CLEMTON PARK,2206.0,A
NSW,Earlwood,Uniting Church Hall,William St,EARLWOOD,2206.0,N
NSW,Earlwood North,Presbyterian Church Hall,40 Collingwood Ave,EARLWOOD,2206.0,N
NSW,Earlwood South,Earlwood Public School,Homer St,EARLWOOD,2206.0,A
NSW,Gilchrist Park,Community Hall,Shaw Street,BEXLEY NORTH,2207.0,N
NSW,Harcourt,Harcourt Public School,First Ave,CAMPSIE,2194.0,A
NSW,Harcourt Central,Scouts Hall,48 Ninth Ave,CAMPSIE,2194.0,N
NSW,Harcourt North,Korean Presbyterian Church Hall,72 Burwood Rd,BELFIELD,2191.0,N
NSW,Hurstville,Church of Christ,29 McMahon St,HURSTVILLE,2220.0,N
NSW,Hurstville East,Public School,Forest Rd,HURSTVILLE,2220.0,A
NSW,Hurstville North,Scouts Hall,Barnards Ave,HURSTVILLE,2220.0,N
NSW,Kingsgrove,Catholic Church Hall,89 Shaw St,KINGSGROVE,2208.0,A
NSW,Kingsgrove North,Kingsgrove North High School,St Albans Rd,KINGSGROVE,2208.0,N
NSW,Kingsgrove South,Kingsgrove South Infants Public School,Caroline Street,KINGSGROVE,2208.0,N
NSW,Lakemba,St Andrews Anglican Church,154 Lakemba Street,LAKEMBA,2195.0,N
NSW,Lakemba Central,Presbyterian Church Hall,Rear 1003 Canterbury Rd,LAKEMBA,2195.0,N
NSW,Lakemba North,Hampden Park Public School,Hampden Rd,LAKEMBA,2195.0,A
NSW,Mccallums Hill,McCallums Hill Public School,McCallum St,LAKEMBA,2195.0,N
NSW,Penshurst,Public School,Arcadia St,PENSHURST,2222.0,A
NSW,Ponyara Road,Uniting Church Hall,Ponyara Rd,BEVERLY HILLS,2209.0,N
NSW,Sutton Park,Church Of Christ Hall,6 Burlington Ave,EARLWOOD,2206.0,N
NSW,Undercliffe,Undercliffe Public School,Bayview Ave,EARLWOOD,2206.0,N
NSW,Wiley Park East,Public School,Alice St,LAKEMBA,2195.0,N
NSW,Bellevue Hill,Bellevue Hill Public School,Birriga Rd,BELLEVUE HILL,2023.0,N
NSW,Bondi,Bondi Public School,3 Wellington St,BONDI,2026.0,N
NSW,Bondi Beach,Bondi Beach Public School,Campbell Pde,BONDI BEACH,2026.0,N
NSW,Bondi Junction,Senior Citizens Centre,Spring St,BONDI JUNCTION,2022.0,A
NSW,Bondi North,St Annes Parish Hall,Oakley Rd,NORTH BONDI,2026.0,A
NSW,Bronte,Bronte Public School,Hewlett St,BRONTE,2024.0,A
NSW,Castlefield,Bondi Presbyterian Church Hall,Castlefield St,BONDI,2026.0,N
NSW,Charing Cross,St Charles Hall,Carrington Rd,WAVERLEY,2024.0,N
NSW,Clovelly,Clovelly Public School,Inverness St,BRONTE,2024.0,A
NSW,Clovelly Beach,Clovelly Surf Life Saving Club,Clovelly Rd,CLOVELLY,2031.0,N
NSW,Clovelly North,St Lukes Hall,Varna St,CLOVELLY,2031.0,A
NSW,Cooper Park,Cooper Park Scout Hall,Cooper Park Rd,BELLEVUE HILL,2023.0,F
NSW,Darling Point,St Marks Hall,Greenoaks Ave,DARLING POINT,2027.0,A
NSW,Diamond Bay,Vaucluse High School,Old South Head Rd,VAUCLUSE,2030.0,A
NSW,Double Bay,Double Bay Public School,William St,DOUBLE BAY,2028.0,N
NSW,Dover Heights,Dover Heights High School,Hardy St,DOVER HEIGHTS,2030.0,A
NSW,Edgecliff,St Josephs Hall,Albert St,EDGECLIFF,2027.0,F
NSW,Parsley Bay,Wentworth Memorial Hall,Fitzwilliam Rd,VAUCLUSE,2030.0,A
NSW,Randwick,Randwick Public School,Cowper St,RANDWICK,2031.0,N
NSW,Randwick East,Randwick Uniting Church Hall,Rae St,RANDWICK,2031.0,N
NSW,Rose Bay,Rose Bay Public School,Albermarle Ave,ROSE BAY,2029.0,N
NSW,Rose Bay Central,Rose Bay Presbyterian Church Hall,Carlisle St,ROSE BAY,2029.0,N
NSW,Vaucluse,St Michaels Hall,Gilliver Ave,VAUCLUSE,2030.0,N
NSW,Watsons Bay,Watsons Bay Scout Hall,335 Old South Head Rd,WATSONS BAY,2030.0,N
NSW,Waverley,Waverley Public School,Bronte Rd,WAVERLEY,2024.0,N
NSW,Waverley College,Waverley College,"Gymnasium, Birrell St",WAVERLEY,2024.0,N
NSW,Woollahra,Woollahra Public School,Forth St,WOOLLAHRA,2025.0,N
NSW,Woollahra East,Holy Cross College,70 Edgecliff Rd,WOOLLAHRA,2025.0,N
NSW,Airds North,John Warby Public School,Deans Rd,AIRDS,2560.0,N
NSW,Blairmount,Blairmount Public School,Badgally & Clydesdale Rd,BLAIRMOUNT,2559.0,N
NSW,Campbellfield,Campbellfield Public School,Alderney St & Townson Ave,MINTO,2566.0,N
NSW,Campbelltown East,Campbelltown East Public School,Waminda Ave,CAMPBELLTOWN,2560.0,N
NSW,Campbelltown North,Campbelltown Performing Arts High School,Beverley Rd,CAMPBELLTOWN,2560.0,F
NSW,Casula,Casula Public School,De Meyrick Ave,CASULA,2170.0,N
NSW,Casula South,Casula High School,Myall Rd,CASULA,2170.0,A
NSW,Claymore,Claymore Public School,Dobell Rd,CLAYMORE,2559.0,N
NSW,Curran,Curran Public School,Melaleuca Dr,MACQUARIE FIELDS,2564.0,N
NSW,Eagle Vale,Eagle Vale Neighbourhood Centre,Emerald Dr,EAGLE VALE,2558.0,A
NSW,Eschol Park,Eschol Park Public School,Eschol Park Dr,ESCHOL PARK,2558.0,A
NSW,Glenfield,Glenfield Public School,Railway Pde,GLENFIELD,2167.0,A
NSW,Glenfield East,Glenwood Public School,Belmont Rd,GLENFIELD,2167.0,A
NSW,Guise,Guise Public School,Eucalyptus Dr,MACQUARIE FIELDS,2564.0,N
NSW,Hoxton Park,Hoxton Park Public School,First Ave,HOXTON PARK,2171.0,A
NSW,Ingleburn,Ingleburn Public School,Oxford Rd,INGLEBURN,2565.0,F
