,state,polling_place,latitude,longitude
6506,VIC,Kingswood,-37.9838,145.123
6507,VIC,McKinnon East,-37.9121,145.048
6508,VIC,Melbourne,-37.8148203,144.9667679
6509,VIC,Mentone Park,-37.9801,145.083
6510,VIC,Moorabbin Heights,-37.9345,145.069
6511,VIC,Moorabbin South,-37.9332,145.049
6512,VIC,Moorabbin South East,-37.9455,145.047
6513,VIC,Murrumbeena South,-37.9021,145.065
6514,VIC,Oakleigh,-37.8947852,145.08824140000002
6515,VIC,Oakleigh Central,-37.9065,145.09
6517,VIC,Oakleigh South,-37.9203,145.089
6518,VIC,Southmoor,-37.9414,145.05700000000002
6519,VIC,Southvale,-37.966450099999996,145.157787
6522,VIC,Springvale,-37.959,145.151
6524,VIC,Springvale South,-37.9706,145.15
6525,VIC,Springvale West,-37.9587,145.14
6526,VIC,Spring Valley,-37.9639,145.14
6527,VIC,Westall,-37.9425,145.137
6529,VIC,Alexandra,-37.19368970000001,145.70237869999997
6530,VIC,Baranduda,-36.1797136,146.9485116
6531,VIC,Barnawartha,-36.105557700000006,146.6742611
6532,VIC,Beechworth,-36.3586924,146.6877472
6533,VIC,Benalla,-36.5523446,145.9852123
6535,VIC,Bethanga,-36.1237,147.09799999999998
6537,VIC,Bonegilla,-36.141090000000005,147.005798
6538,VIC,Bonnie Doon,-37.025818,145.85276299999998
6539,VIC,Bright,-36.7308448,146.961633
6541,VIC,Chiltern,-36.151346999999994,146.6115081
6542,VIC,Corryong,-36.1953953,147.9065859
6543,VIC,Cudgewa,-36.184589,147.7786285
6544,VIC,Dederang,-36.4759114,147.01865669999998
6546,VIC,Eildon,-37.2342,145.906
6547,VIC,Eldorado,-36.3086498,146.52027009999998
6548,VIC,Eskdale,-36.4647,147.25
6549,VIC,Flowerdale,-37.3169,145.291
6550,VIC,Gapsted,-36.5135,146.67600000000002
6551,VIC,Glenburn,-37.420182000000004,145.425921
6552,VIC,Glenrowan,-36.4596,146.22299999999998
6553,VIC,Goorambat,-36.4122,145.923
6554,VIC,Harrietville,-36.8947,147.063
6555,VIC,Jamieson,-37.3019,146.138
6556,VIC,Kinglake,-37.523,145.35299999999998
6557,VIC,Kinglake West,-37.481233,145.258283
6558,VIC,Mansfield,-37.063309999999994,146.089483
6560,VIC,Marysville,-37.510999999999996,145.748
6561,VIC,Milawa,-36.4496,146.431
6562,VIC,Mitta Mitta,-36.5371,147.376
6563,VIC,Mount Beauty,-36.7406,147.171
6565,VIC,Moyhu,-36.5778,146.376
6566,VIC,Mudgegonga,-36.4937,146.829
6567,VIC,Myrtleford,-36.5484027,146.72596919999998
6568,VIC,Narbethong,-37.551102,145.659901
6569,VIC,Piries-Goughs Bay,-37.1835186,146.0660648
6570,VIC,Porepunkah,-36.69630479999999,146.9126666
6571,VIC,Rutherglen,-36.0557,146.46
6572,VIC,St James,-36.2695,145.895
6576,VIC,Springhurst,-36.186,146.467
6577,VIC,Stanley,-36.4060982,146.7541697
6578,VIC,Swanpool,-36.7505,146.001
6579,VIC,Taggerty,-37.3209724,145.713547
6580,VIC,Tallangatta,-36.215889000000004,147.177795
6581,VIC,Tangambalanga,-36.252336,147.029439
6582,VIC,Tarrawingee,-36.3915,146.446
6583,VIC,Tatong,-36.7308,146.108
6584,VIC,Thornton,-37.257556,145.797194
6585,VIC,Tolmie,-36.936240600000005,146.23893859999998
6586,VIC,Toolangi,-37.5414681,145.474965
6587,VIC,Tungamah,-36.16126129999999,145.87935090000002
6588,VIC,Wahgunyah,-36.011004799999995,146.393525
6589,VIC,Walwa,-35.9644564,147.737022
6590,VIC,Wandiligong,-36.7682657,146.98121310000002
6591,VIC,Wangaratta,-36.3545,146.319
6593,VIC,West End,-36.3452,146.30700000000002
6594,VIC,West Wodonga Victory,-36.1167822,146.84622290000001
6595,VIC,Whitfield,-36.7659966,146.41195019999998
6596,VIC,Whorouly,-36.505375,146.586639
6597,VIC,Wodonga Central,-36.1254,146.879
6599,VIC,Wodonga South,-36.140404700000005,146.8941486
6600,VIC,Wooragee,-36.2903,146.731
6601,VIC,Yackandandah,-36.312958,146.836936
6602,VIC,Yarck,-37.1020407,145.6160653
6603,VIC,Yarrunga,-36.3722476,146.3213253
6604,VIC,Yea,-37.21316470000001,145.428021
6605,VIC,Aspendale,-38.0203,145.1
6606,VIC,Aspendale Gardens,-38.024366,145.11415300000002
6607,VIC,Beaumaris East,-37.9803,145.054
6609,VIC,Bonbeach,-38.0661,145.126
6610,VIC,Carrum,-38.0779,145.126
6611,VIC,Carrum Downs,-38.0951,145.18731699999998
6612,VIC,Carrum Downs North,-38.09465,145.19765
6613,VIC,Chandler,-37.9922,145.18
6614,VIC,Chelsea,-38.05,145.114
6615,VIC,Chelsea Central,-38.0547,145.123
6616,VIC,Chelsea Heights,-38.0444,145.139
6617,VIC,Cheltenham,-37.96887460000001,145.0546138
6619,VIC,Coomoora,-37.9827,145.15200000000002
6621,VIC,Dandenong South,-37.9989,145.21200000000002
6623,VIC,Edithvale,-38.0372,145.114
6626,VIC,Keysborough,-38.004829,145.161026
6627,VIC,Keysborough West,-38.0013512,145.1427247
6628,VIC,Lyrebird,-38.1027,145.187
6629,VIC,Melbourne,-37.8148203,144.9667679
6630,VIC,Mentone,-37.986,145.06799999999998
6631,VIC,Mentone Park,-37.9801,145.083
6632,VIC,Mordialloc East,-38.0043,145.08700000000002
6633,VIC,Noble Park,-37.9701377,145.17379340000002
6634,VIC,Noble Park South,-37.985034000000006,145.181804
6635,VIC,Parkdale,-37.9926,145.079
6636,VIC,Parkdale Central,-37.9927,145.083
6637,VIC,Parkdale East,-37.9901,145.094
6638,VIC,Patterson Lakes,-38.0704,145.145
6639,VIC,Rowellyn Park,-38.1042,145.192
6640,VIC,Skye,-38.1174,145.202
6645,VIC,Wallarano,-37.98,145.171
6646,VIC,Banyule,-37.743,145.077
6647,VIC,Bellfield,-37.7566719,145.0403767
6649,VIC,Briar Hill,-37.70888,145.12974
6651,VIC,Bundoora,-37.7072,145.062
6653,VIC,Eaglemont,-37.7705,145.063
6654,VIC,Eltham,-37.7253,145.148
6655,VIC,Eltham East,-37.7117,145.155
6656,VIC,Eltham North,-37.6997,145.151
6657,VIC,Fairy Hills,-37.7752505,145.0440666
6658,VIC,Glendale,-37.69832,145.13501000000002
6659,VIC,Greenhills,-37.69189,145.11815
6660,VIC,Greensborough,-37.703506,145.099937
6661,VIC,Heidelberg,-37.758788,145.0680268
6663,VIC,Heidelberg West,-37.74736,145.04652
6664,VIC,Ivanhoe,-37.76665,145.04294
6665,VIC,Ivanhoe East,-37.774587,145.0594828
6666,VIC,Kangaroo Ground,-37.6914,145.215
6667,VIC,Lower Plenty,-37.7264,145.115
6668,VIC,Macleod,-37.7248,145.071
6669,VIC,Melbourne,-37.8148203,144.9667679
6670,VIC,Montmorency,-37.7177,145.122
6671,VIC,Montmorency South,-37.72531970000001,145.12963080000003
6672,VIC,Olympic Village,-37.740258700000005,145.04064590000002
6673,VIC,Research,-37.7030412,145.1838166
6674,VIC,Rosanna,-37.7354,145.064
6675,VIC,St Helena,-37.6877,145.14
6678,VIC,Viewbank,-37.7343,145.09
6679,VIC,Waiora,-37.74627879999999,145.0580291
6680,VIC,Warrandyte North,-37.7294037,145.214912
6681,VIC,Watsonia,-37.7084,145.09
6682,VIC,Watsonia Central,-37.7068,145.08700000000002
6683,VIC,Yallambie,-37.7217,145.102
6684,VIC,Auburn,-37.8287,145.04399999999998
6685,VIC,Auburn North,-37.8201,145.05
6686,VIC,Auburn South,-37.839733200000005,145.0458169
6687,VIC,Balwyn,-37.8123,145.08700000000002
6688,VIC,Balwyn Central,-37.8126,145.08
6689,VIC,Balwyn North,-37.7983,145.077
6690,VIC,Bellevue,-37.7826,145.079
6692,VIC,Boroondara,-37.7894,145.088
6694,VIC,Camberwell,-37.8328,145.058
6695,VIC,Camberwell East,-37.8236,145.076
6696,VIC,Camberwell Middle,-37.8326,145.066
6697,VIC,Camberwell North,-37.81599,145.05972
6698,VIC,Camberwell South,-37.8483,145.062
6699,VIC,Canterbury North,-37.8169,145.092
6700,VIC,Canterbury South,-37.83,145.07299999999998
6701,VIC,Chatham,-37.8281,145.09
6702,VIC,Cotham,-37.809,145.056
6703,VIC,Deepdene,-37.8112,145.063
6705,VIC,Glenferrie,-37.822101,145.03898
6706,VIC,Glenferrie Central,-37.8243,145.033
6707,VIC,Glenferrie South,-37.8348,145.033
6708,VIC,Greythorn,-37.8014,145.096
6709,VIC,Hartwell,-37.8478,145.084
6710,VIC,Hawthorn,-37.8189,145.018
6712,VIC,Highfield Park,-37.8389,145.084
6713,VIC,Hyde Park,-37.7919,145.04
6714,VIC,Kew,-37.805164000000005,145.0339893
6715,VIC,Kew East,-37.798,145.056
6716,VIC,Kew North,-37.7963,145.049
6717,VIC,Kew South,-37.812269,145.031685
6718,VIC,Koonung Heights,-37.8026,145.11700000000002
6720,VIC,Melbourne,-37.8148203,144.9667679
6724,VIC,Studley Park,-37.8056,145.012
6725,VIC,Surrey Hills West,-37.8222,145.09799999999998
6726,VIC,Beaconsfield,-38.0482769,145.3727889
6727,VIC,Beaconsfield Upper,-37.9954,145.415
6728,VIC,Belgrave,-37.9086,145.35299999999998
6729,VIC,Belgrave South,-37.9309,145.359
6730,VIC,Berwick,-38.0313,145.366
6731,VIC,Berwick Chase,-38.06688,145.34753
6732,VIC,Berwick Fields,-38.05,145.336
6734,VIC,Berwick Lodge,-38.0314,145.327
6735,VIC,Berwick South,-38.054,145.347
6737,VIC,Boronia East,-37.8582,145.28964
6739,VIC,Clematis,-37.9306,145.422
6740,VIC,Clyde,-38.1325,145.327
6741,VIC,Cockatoo,-37.9366,145.491
6743,VIC,Cranbourne North,-38.07315620000001,145.3089466
6745,VIC,Emerald,-37.9334,145.442
6746,VIC,Ferntree Gully,-37.8864,145.296
6747,VIC,Ferntree Gully North,-37.873665,145.291622
6748,VIC,Ferntree Gully Upper,-37.896,145.314
6749,VIC,Ferny Creek,-37.8844,145.335
6750,VIC,Gembrook,-37.9513,145.546
6751,VIC,Harkaway,-38.0016,145.345
6752,VIC,Hillsmeade,-38.0654,145.308
6753,VIC,Kallista,-37.8855911,145.3699136
6754,VIC,Macclesfield,-37.8894,145.475
6755,VIC,Melbourne,-37.8148203,144.9667679
6756,VIC,Menzies Creek,-37.9173,145.394
6757,VIC,Mount Dandenong,-37.8301,145.362
6758,VIC,Narre Warren,-38.0395,145.317
6759,VIC,Narre Warren East,-37.9635,145.363
6760,VIC,Narre Warren North,-37.9789,145.317
6761,VIC,Narre Warren South,-38.0496,145.28681
6762,VIC,Oatlands,-38.0071,145.316
6763,VIC,Officer,-38.0578,145.41
6764,VIC,Olinda,-37.8551,145.36700000000002
6765,VIC,Pakenham Shearwater,-38.068433500000005,145.4394124
6766,VIC,Pakenham Upper,-38.01,145.511
6767,VIC,Parkhill,-38.0255,145.32399999999998
6768,VIC,Sassafras,-37.8614,145.355
6769,VIC,Selby,-37.9112,145.36700000000002
6774,VIC,Tecoma,-37.9071,145.344
6775,VIC,The Basin,-37.8529,145.311
6776,VIC,Timbarra,-38.0176,145.322
6777,VIC,Upwey,-37.903,145.333
6778,VIC,Altona Bay,-37.870946999999994,144.771351
6779,VIC,Altona Meadows,-37.8685,144.78
6780,VIC,Bellbridge,-37.8705,144.711
6782,VIC,Boardwalk,-37.8849,144.744
6783,VIC,Cambridge,-37.8675,144.67700000000002
6784,VIC,Derrimut Heath,-37.859,144.691
6786,VIC,Galvin Park,-37.883915,144.64769099999998
6787,VIC,Glenorden,-37.883858000000004,144.67688700000002
6789,VIC,Iramoo,-37.896,144.629
6790,VIC,Laverton North,-37.856,144.773
6791,VIC,Little River,-37.9649,144.5
6792,VIC,Manor Lakes,-37.8755,144.602
6793,VIC,Manorvale,-37.8936,144.644
6794,VIC,Melbourne,-37.8148203,144.9667679
6795,VIC,Mossfiel,-37.8712071,144.6952364
6796,VIC,Point Cook,-37.8945,144.744
6797,VIC,Point Cook East,-37.894211,144.725491
6798,VIC,Point Cook North,-37.88671,144.73298
6799,VIC,Point Cook South,-37.9069983,144.7418042
6800,VIC,Seabrook,-37.8786,144.75799999999998
6803,VIC,Tarneit,-37.84191,144.69401000000002
6804,VIC,Tarneit North,-37.8377867,144.6788994
6805,VIC,The Grange,-37.858000000000004,144.675
6806,VIC,Thomas Chirnside,-37.9034,144.637
6807,VIC,Truganina North,-37.8404059,144.719088
6808,VIC,Truganina South,-37.86407,144.7255092
6809,VIC,Werribee,-37.953869,144.696314
6810,VIC,Werribee Central,-37.9065,144.659
6812,VIC,Werribee South,-37.9529992,144.69646699999998
6813,VIC,Westgrove,-37.8793,144.659
6814,VIC,Woodville,-37.8837,144.691
6815,VIC,Wyndham Vale South,-37.893707299999996,144.6107844
6816,VIC,Apsley,-36.9676,141.082
6817,VIC,Berriwillock,-35.636518,142.994619
6818,VIC,Beulah,-35.9389,142.421
6819,VIC,Beverford,-35.2327,143.47899999999998
6820,VIC,Birchip,-35.9839,142.917
6822,VIC,Boundary Bend,-34.717347100000005,143.1537242
6823,VIC,Brim,-36.0760255,142.4159678
6824,VIC,Cabarita,-34.2064,142.094
6825,VIC,Cardross,-34.2882,142.14600000000002
6826,VIC,Charlton,-36.2671,143.34799999999998
6827,VIC,Cohuna,-35.8108,144.221
6828,VIC,Concongella,-37.049418700000004,142.8223733
6829,VIC,Dimboola,-36.4509,142.026
6831,VIC,Donald,-36.3689,142.982
6832,VIC,Edenhope,-37.03604,141.2954345
6833,VIC,Glenorchy,-36.907967299999996,142.66215459999998
6834,VIC,Goroke,-36.7187,141.474
6835,VIC,Great Western,-37.1485,142.851
6836,VIC,Halls Gap,-37.1373329,142.517886
6837,VIC,Harrow,-37.1663,141.592
6838,VIC,Haven,-36.758164,142.19415800000002
6839,VIC,Hopetoun,-35.728891299999994,142.3645521
6840,VIC,Horsham,-36.7148,142.2028
6841,VIC,Horsham East,-36.7133,142.205
6842,VIC,Horsham North,-36.6973,142.205
6844,VIC,Horsham West,-36.7173,142.18
6845,VIC,Irymple,-34.2343,142.16899999999998
6846,VIC,Jeparit,-36.1436,141.988
6847,VIC,Kaniva,-36.3784,141.241
6848,VIC,Kerang,-35.7347,143.917
6849,VIC,Kerang North,-35.7253,143.914
6850,VIC,Koondrook,-35.635135,144.129669
6851,VIC,Koorlong,-34.277762,142.08455790000002
6852,VIC,Laharum,-36.9442,142.32399999999998
6853,VIC,Lake Boga,-35.4647,143.631
6854,VIC,Lake Charm,-35.6095,143.80200000000002
6855,VIC,Lalbert,-37.864698499999996,144.99335290000002
6856,VIC,Leitchville,-35.908987700000004,144.30203219999999
6857,VIC,Manangatang,-35.0563305,142.8832269
6858,VIC,Marnoo,-36.6772,142.87
6859,VIC,Merbein,-34.1679038,142.0585905
6860,VIC,Mildura,-34.2063,142.156
6861,VIC,Mildura City Central,-34.1870446,142.158494
6862,VIC,Mildura Deakin,-34.196081299999996,142.14867809999998
6864,VIC,Mildura South,-34.2130283,142.1272836
6865,VIC,Mildura South West,-34.1939,142.134
6866,VIC,Mildura West,-34.1851306,142.15894690000002
6867,VIC,Minyip,-36.4599,142.586
6868,VIC,Murrabit,-35.5282,143.95
6869,VIC,Murrayville,-35.2625,141.181
6870,VIC,Murtoa,-36.618500399999995,142.4705426
6871,VIC,Nangiloc,-34.473790799999996,142.3577983
6872,VIC,Natimuk,-36.743,141.94
6873,VIC,Nhill,-36.3353,141.649
6874,VIC,Nichols Point,-34.2086626,142.20405680000002
6875,VIC,Nullawil,-35.8548,143.179
6876,VIC,Nyah,-35.17335429999999,143.3763455
6877,VIC,Nyah West,-35.1862023,143.3431537
6879,VIC,Ouyen,-35.0687,142.316
6880,VIC,Patchewollock,-35.3831,142.188
6881,VIC,Piangil,-35.055917799999996,143.3125091
6882,VIC,Quambatook,-35.8491,143.52100000000002
6883,VIC,Rainbow,-35.8977479,141.9944774
6884,VIC,Red Cliffs,-34.30137,142.19441
6885,VIC,Robinvale,-34.5792616,142.7721512
6886,VIC,Rupanyup,-36.6322,142.629
6887,VIC,St Arnaud,-36.615,143.257
6888,VIC,Sea Lake,-35.504700899999996,142.85358689999998
6894,VIC,Speed,-35.400795,142.439511
6895,VIC,Stawell,-37.058440000000004,142.77723999999998
6897,VIC,Stawell West,-37.0661,142.77100000000002
6898,VIC,Sunnycliffs,-34.2793819,142.192545
6899,VIC,Swan Hill,-35.3397739,143.5564421
6901,VIC,Swan Hill West,-35.3470289,143.54376169999998
6902,VIC,Toolondo,-36.9911,141.935
6903,VIC,Ultima,-35.4702,143.268
6904,VIC,Underbool,-35.1703,141.811
6905,VIC,Walpeup,-35.1380721,142.0235145
6906,VIC,Warracknabeal,-36.2503,142.39700000000002
6907,VIC,Watchem,-36.14895670000001,142.859249
6908,VIC,Wemen,-34.7836004,142.63546780000001
6909,VIC,Werrimull,-34.3903145,141.59369109999997
6910,VIC,Woomelang,-35.681992,142.66731299999998
6911,VIC,Woorinen,-35.2904356,143.45376399999998
6912,VIC,Wycheproof,-36.0749,143.225
6913,VIC,Aberfeldie,-37.7566,144.89600000000002
6914,VIC,Airport West,-37.7258214,144.8802642
6915,VIC,Avondale Heights,-37.7661,144.861
6916,VIC,Avondale Heights Central,-37.7587,144.861
6918,VIC,Buckley Park,-37.74767,144.89722
6920,VIC,Essendon,-37.75141,144.91093999999998
6921,VIC,Essendon North,-37.741440000000004,144.90347
6922,VIC,Essendon South,-37.757,144.91899999999998
6923,VIC,Essendon West,-37.7551,144.90200000000002
6924,VIC,Glenbervie,-37.75285,144.92126000000002
6925,VIC,Kealba,-37.7341,144.819473
6926,VIC,Keilor East,-37.74408,144.85877
6927,VIC,Keilor Heights,-37.7375,144.86700000000002
6928,VIC,Keilor South,-37.7406,144.87
6929,VIC,Maidstone,-37.7869,144.885
6930,VIC,Maribyrnong,-37.7676,144.888
6931,VIC,Melbourne,-37.8148203,144.9667679
6932,VIC,Moonee Ponds Central,-37.7591,144.915
6934,VIC,Moonee Ponds West,-37.7688,144.909
6935,VIC,Niddrie Central,-37.7434,144.889
6936,VIC,St Albans East,-37.742,144.811
6937,VIC,St Albans North,-37.7319,144.80100000000002
6939,VIC,St Albans South,-37.755,144.804
6940,VIC,St Albans South East,-37.7558,144.815
6941,VIC,St Albans West,-37.7411,144.786
6944,VIC,Strathmore,-37.7351,144.916
6946,VIC,Sunshine North,-37.77158,144.83751999999998
6947,VIC,Sunshine North West,-37.7627,144.82299999999998
6948,VIC,Sunvale,-37.78309,144.84533000000002
6949,VIC,Tottenham North,-37.7918459,144.85664609999998
6950,VIC,Arthurs Creek,-37.5791,145.203
6951,VIC,Beveridge,-37.4733,144.976
6953,VIC,Bolinda,-37.433179200000005,144.744788
6954,VIC,Broadford,-37.2046,145.041
6955,VIC,Bullengarook,-37.4863,144.517
6956,VIC,Clonbinane,-37.2983806,145.06856200000001
6957,VIC,Craigieburn,-37.5993,144.934
6959,VIC,Craigieburn North,-37.582575399999996,144.9333143
6960,VIC,Craigieburn West,-37.5914,144.922
6961,VIC,Darraweit Guim,-37.400999999999996,144.894
6963,VIC,Donnybrook,-37.548858,145.03368999999998
6964,VIC,Doreen,-37.614282,145.14046499999998
6965,VIC,Doreen Central,-37.6000032,145.12203449999998
6966,VIC,Gisborne,-37.4905744,144.58814619999998
6967,VIC,Gisborne South,-37.496959999999994,144.58514
6968,VIC,Hurstbridge,-37.6364,145.197
6969,VIC,Kangaroo Ground,-37.6914,145.215
6970,VIC,Killara,-37.5642,144.704
6971,VIC,Kilmore,-37.3036,144.947
6972,VIC,Lancefield,-37.2748,144.727
6973,VIC,Laurimar,-37.58614,145.12733
6974,VIC,Melbourne,-37.8148203,144.9667679
6975,VIC,Mernda,-37.5942567,145.0913072
6976,VIC,Mickleham,-37.5627,144.877
6977,VIC,Mill Park Lakes,-37.629889399999996,145.07784909999998
6978,VIC,Mill Park Lakes East,-37.634011,145.07533999999998
6979,VIC,Mount Ridley,-37.57914,144.92443
6980,VIC,New Gisborne,-37.4624,144.596
6981,VIC,Panton Hill,-37.641553,145.239271
6982,VIC,Puckapunyal,-37.002269899999995,145.0336075
6984,VIC,Pyalong,-37.1174159,144.85690359999998
6985,VIC,Riddell,-37.4609,144.679
6986,VIC,Romsey,-37.3538868,144.744401
6987,VIC,St Andrews,-37.599675899999994,145.2748775
6988,VIC,Seymour,-37.026402600000004,145.13684030000002
6990,VIC,South Morang,-37.6522,145.095
6995,VIC,Sunbury,-37.5741322,144.73049640000002
6997,VIC,Sunbury East,-37.5809,144.751
6998,VIC,Sunbury Heights,-37.5839,144.705
6999,VIC,Sunbury North,-37.5657,144.72799999999998
7000,VIC,Sunbury West,-37.5752,144.713
7002,VIC,Tallarook,-37.0941,145.102
7003,VIC,Tooborac,-37.043,144.799
7004,VIC,Wallan East,-37.4168,145.005
7005,VIC,Wallan South,-37.41944,144.979515
7006,VIC,Wallan Wallan,-37.4122,144.976
7007,VIC,Wandong,-37.3602,145.028
7008,VIC,Whittlesea,-37.515,145.121
7009,VIC,Wollert,-37.597838,145.032443
7010,VIC,Yan Yean,-37.5587,145.109
7011,VIC,Yarrambat,-37.640221399999994,145.1325146
7012,VIC,Arawata,-38.3944,145.87
7013,VIC,Bena,-38.4115,145.759
7015,VIC,Bona Vista,-38.211,145.959
7016,VIC,Buln Buln,-38.0998,145.938
7017,VIC,Bunyip,-38.0986,145.719
7018,VIC,Cape Paterson,-38.6695,145.6217
7019,VIC,Darnum,-38.1877,146.0
7021,VIC,Drouin,-38.1334,145.855
7022,VIC,Drouin South,-38.1708391,145.82610369999998
7023,VIC,Drouin Summerhill,-38.14451,145.85071200000002
7024,VIC,Drouin West,-38.0871,145.872
7025,VIC,Dumbalk,-38.5323,146.094
7026,VIC,Ellinbank,-38.24,145.938
7027,VIC,Fish Creek,-38.6927955,146.08213659999998
7028,VIC,Foster,-38.652606,146.1972141
7029,VIC,Garfield,-38.0906,145.674
7030,VIC,Inverloch,-38.6335,145.72799999999998
7031,VIC,Jindivick,-38.0286,145.90200000000002
7032,VIC,Kongwak,-38.514812400000004,145.7133007
7033,VIC,Koonwarra,-38.547127,145.946707
7034,VIC,Korumburra,-38.435534999999994,145.8224988
7035,VIC,Labertouche,-38.0477,145.806
7036,VIC,Leongatha,-38.4773,145.9421
7037,VIC,Leongatha South,-38.5296025,145.8804345
7038,VIC,Loch,-38.368983,145.704935
7039,VIC,Longwarry,-38.1137348,145.7677925
7040,VIC,Maryknoll,-38.0328942,145.6019139
7041,VIC,Meeniyan,-38.579561299999995,146.0162669
7042,VIC,Mirboo North,-38.4009864,146.1548406
7043,VIC,Moe,-38.174659999999996,146.264053
7044,VIC,Moe Central,-38.1923,146.256
7045,VIC,Moe West,-38.1797,146.254
7047,VIC,Mount Eccles,-38.3638,145.977
7048,VIC,Nar Nar Goon,-38.082637299999995,145.5733749
7049,VIC,Nar Nar Goon North,-38.0195,145.555
7050,VIC,Narracan,-38.2576,146.227
7051,VIC,Neerim South,-38.0158,145.955
7052,VIC,Nerrena,-38.5085,145.995
7053,VIC,Newborough,-38.187,146.292
7054,VIC,Newborough East,-38.1761,146.286
7055,VIC,Nilma,-38.1651,145.976
7056,VIC,Noojee,-37.8927,145.998
7057,VIC,Nyora,-38.3366,145.675
7058,VIC,Pakenham,-38.07046029999999,145.4714084
7059,VIC,Pakenham Central,-38.0774535,145.4818851
7061,VIC,Pakenham Lakeside,-38.065138899999994,145.4544353
7062,VIC,Pakenham North,-38.0608309,145.49484009999998
7064,VIC,Pakenham Shearwater,-38.068433500000005,145.4394124
7065,VIC,Pakenham Springs,-38.0846825,145.4693699
7066,VIC,Pakenham Upper,-38.01,145.511
7067,VIC,Poowong,-38.3423967,145.7682753
7068,VIC,Port Franklin,-38.6836,146.278
7069,VIC,Rawson,-37.9579451,146.3987553
7074,VIC,Tarwin Lower,-38.6993,145.868
7075,VIC,Thorpdale,-38.287789200000006,146.1774677
7076,VIC,Toomuc Valley,-38.0323026,145.46345290000002
7077,VIC,Toora,-38.6641,146.325
7078,VIC,Trafalgar,-38.21485070000001,146.15989919999998
7079,VIC,Tynong,-38.0843658,145.6253189
7080,VIC,Warragul,-38.156553499999994,145.92802759999998
7081,VIC,Warragul East,-38.1615,145.945
7082,VIC,Warragul North,-38.148,145.939
7084,VIC,Welshpool,-38.6645529,146.4400452
7085,VIC,Willowgrove,-38.0729477,146.1795545
7086,VIC,Wonthaggi,-38.6049341,145.58744209999998
7087,VIC,Wonthaggi North,-38.5982,145.59799999999998
7089,VIC,Yallourn North,-38.163513099999996,146.36233090000002
7090,VIC,Yanakie,-38.8308,146.239
7091,VIC,Yarragon,-38.2051,146.064
7092,VIC,Abbotsford,-37.8034688,144.993542
7093,VIC,Ascot Vale Central,-37.7794,144.91899999999998
7094,VIC,Ascot Vale East,-37.7745,144.92600000000002
7095,VIC,Ascot Vale West,-37.7807,144.911
7097,VIC,Brunswick South East,-37.77861,144.971786
7098,VIC,Burnley,-37.82260479999999,145.00775919999998
7099,VIC,Carlton,-37.7947,144.971
7100,VIC,Carlton Central,-37.7912,144.97299999999998
7101,VIC,Carlton South,-37.8019,144.97
7102,VIC,Collingwood,-37.8031,144.99
7103,VIC,Collingwood North,-37.7925,144.99
7104,VIC,Cremorne,-37.8297,145.0
7105,VIC,Delbridge,-37.7849,144.988
7107,VIC,Docklands,-37.819624299999994,144.9472833
7108,VIC,East Melbourne,-37.8116651,144.98468190000003
7109,VIC,Fitzroy,-37.7994,144.982
7110,VIC,Fitzroy East,-37.8016,144.982
7111,VIC,Fitzroy North,-37.7846,144.984
7112,VIC,Flemington,-37.782,144.933
7113,VIC,Hotham Hill,-37.793668700000005,144.9462426
7114,VIC,Kensington,-37.7928,144.92700000000002
7115,VIC,Kensington Central,-37.795176,144.928814
7116,VIC,Melbourne,-37.8148203,144.9667679
7121,VIC,Newmarket,-37.7896452,144.928259
7123,VIC,North Melbourne,-37.80691470000001,144.96047439999998
7124,VIC,North Melbourne Central,-37.7984,144.951
7126,VIC,Parkville,-37.7975,144.95600000000002
7127,VIC,Princes Hill,-37.7814,144.968
7128,VIC,Richmond,-37.821999999999996,144.998
7129,VIC,Richmond Central,-37.815582,145.007712
7130,VIC,Richmond North,-37.812678600000005,144.9982345
7131,VIC,Richmond West,-37.812309899999995,144.99602439999998
7142,VIC,Argyle,-37.8629,144.987
7144,VIC,Bridport,-37.8413,144.952
7145,VIC,Caulfield,-37.8852938,145.0297889
7146,VIC,Caulfield East,-37.8852,145.03799999999998
7147,VIC,Caulfield North,-37.871779100000005,145.0194776
7148,VIC,Caulfield Upper,-37.8738,145.025
7150,VIC,Elsternwick,-37.8852,145.012
7151,VIC,Elsternwick North,-37.8876,145.02
7152,VIC,Elwood,-37.8823,144.982
7153,VIC,Elwood North,-37.8818,144.988
7154,VIC,Emerald Hill,-37.8359,144.954
7155,VIC,Fawkner Park,-37.84151,144.98586
7156,VIC,Graham,-37.8348,144.935
7157,VIC,Kerferd,-37.8477,144.958
7159,VIC,Melbourne,-37.8148203,144.9667679
7163,VIC,Middle Park,-37.8484,144.965
7165,VIC,Port Melbourne,-37.8366,144.942
7166,VIC,Ripponlea East,-37.8747,145.005
7167,VIC,Ripponlea North,-37.8654,144.994
7168,VIC,St Kilda,-37.87,144.989
7169,VIC,St Kilda Beach,-37.864000000000004,144.976
7170,VIC,St Kilda North,-37.8589,144.997
7171,VIC,St Kilda Park,-37.8581679,144.977957
7173,VIC,St Kilda South,-37.8697,144.982
7174,VIC,Sandridge,-37.836619299999995,144.9203861
7175,VIC,Southbank,-37.828289,144.96490500000002
7176,VIC,South Melbourne,-37.836886299999996,144.9578404
7179,VIC,Beverley Hills,-37.7965,145.16
7182,VIC,Bulleen,-37.7634,145.095
