StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,Liberal/National Coalition Votes,Liberal/National Coalition Percentage,Australian Labor Party Votes,Australian Labor Party Percentage,TotalVotes,Swing
NSW,135,New England,1920,Attunga,308,78.57,84,21.43,392,-2.7
NSW,135,New England,1064,Barraba,630,68.33,292,31.67,922,-1.37
NSW,135,New England,1921,Ben Lomond,99,93.4,7,6.6,106,3.78
NSW,135,New England,1922,Ben Venue,883,54.64,733,45.36,1616,-4.79
NSW,135,New England,1923,Bendemeer,182,72.51,69,27.49,251,-2.49
NSW,135,New England,1067,Bingara,567,69.66,247,30.34,814,-4.06
NSW,135,New England,1925,Black Mountain,122,73.05,45,26.95,167,-0.28
NSW,135,New England,1070,Blackville,49,83.05,10,16.95,59,-0.28
NSW,135,New England,1071,Blandford,103,81.75,23,18.25,126,11.16
NSW,135,New England,65476,BLV New England PPVC,10,62.5,6,37.5,16,-4.17
NSW,135,New England,1926,Bonshaw,40,74.07,14,25.93,54,-7.93
NSW,135,New England,1928,Bundarra,247,76.71,75,23.29,322,-1.37
NSW,135,New England,1929,Calala,722,69.22,321,30.78,1043,-6.17
NSW,135,New England,1081,Caroona,85,63.43,49,36.57,134,0.59
NSW,135,New England,1083,Cassilis,88,76.52,27,23.48,115,5.6
NSW,135,New England,46486,Coledale Community,149,42.21,204,57.79,353,-13.14
NSW,135,New England,1095,Currabubula,169,67.87,80,32.13,249,-0.64
NSW,135,New England,1930,Dangarsleigh,127,72.57,48,27.43,175,-8.87
NSW,135,New England,1931,Deepwater,258,72.07,100,27.93,358,-4.28
NSW,135,New England,1097,Delungra,222,75.77,71,24.23,293,-4.89
NSW,135,New England,30126,Divisional Office (PREPOLL),39,72.22,15,27.78,54,72.22
NSW,135,New England,2070,Drake,65,38.46,104,61.54,169,-7.24
NSW,135,New England,1933,Dungowan,164,86.32,26,13.68,190,1.95
NSW,135,New England,1934,Duri,193,72.28,74,27.72,267,-10.76
NSW,135,New England,1935,Ebor,71,70.3,30,29.7,101,-6.87
NSW,135,New England,1936,Elsmore,115,94.26,7,5.74,122,2.51
NSW,135,New England,1937,Emmaville,193,64.77,105,35.23,298,-5.26
NSW,135,New England,1938,Gilgai,157,68.26,73,31.74,230,-6.63
NSW,135,New England,1939,Glen Innes,1213,68.07,569,31.93,1782,-6.55
NSW,135,New England,1941,Glen Innes West,1168,73.05,431,26.95,1599,-2.44
NSW,135,New England,1942,Glencoe,114,76,36,24,150,-3.58
NSW,135,New England,1107,Gundy,154,75.86,49,24.14,203,-0.7
NSW,135,New England,1944,Guyra,854,78.28,237,21.72,1091,-4.03
NSW,135,New England,1945,Hallsville,149,63.14,87,36.86,236,-13.99
NSW,135,New England,1947,Hillvue,996,71.86,390,28.14,1386,-3.5
NSW,135,New England,38334,Hillvue West,725,57.18,543,42.82,1268,-10.52
NSW,135,New England,1949,Inverell,723,70.19,307,29.81,1030,-9.88
NSW,135,New England,1950,Inverell East,949,69.42,418,30.58,1367,-2.85
NSW,135,New England,33754,Inverell PPVC,3005,75.09,997,24.91,4002,-4.35
NSW,135,New England,1952,Jennings,57,68.67,26,31.33,83,-1.51
NSW,135,New England,1953,Kentucky,129,76.79,39,23.21,168,0.83
NSW,135,New England,1954,Kingstown,86,84.31,16,15.69,102,0.47
NSW,135,New England,1955,Kootingal,775,69.69,337,30.31,1112,-4.58
NSW,135,New England,2095,Legume,78,80.41,19,19.59,97,-8.16
NSW,135,New England,2096,Liston,92,71.32,37,28.68,129,-3.49
NSW,135,New England,1958,Loomberah,134,85.9,22,14.1,156,3.82
NSW,135,New England,1917,Madgwick,186,41.06,267,58.94,453,-11.39
NSW,135,New England,1118,Manilla,968,65.63,507,34.37,1475,-3.9
NSW,135,New England,1393,Merriwa,542,65.3,288,34.7,830,2.64
NSW,135,New England,1960,Mingoola,52,82.54,11,17.46,63,-1.02
NSW,135,New England,1961,Moonbi,293,70.1,125,29.9,418,0.91
NSW,135,New England,1962,Moore Creek,372,70.45,156,29.55,528,-5.82
NSW,135,New England,1130,Murrurundi,381,65.13,204,34.87,585,6.71
NSW,135,New England,81302,Muswellbrook NEW ENGLAND PPVC,703,63.5,404,36.5,1107,8.83
NSW,135,New England,1964,Nemingha,434,70.57,181,29.43,615,-5.57
NSW,135,New England,1914,Newling,492,53.3,431,46.7,923,-0.26
NSW,135,New England,1965,Niangala,56,91.8,5,8.2,61,2.41
NSW,135,New England,1966,Nowendoc,87,97.75,2,2.25,89,3.92
NSW,135,New England,1968,Nundle,223,69.04,100,30.96,323,5.26
NSW,135,New England,1970,Oxley Vale,661,58.08,477,41.92,1138,-10.49
NSW,135,New England,1971,Peel High,559,57.33,416,42.67,975,-8.4
NSW,135,New England,1142,Premer,40,76.92,12,23.08,52,-0.5
NSW,135,New England,1144,Quirindi,1000,62.27,606,37.73,1606,-8.76
NSW,135,New England,1972,Red Range,123,86.01,20,13.99,143,-1.57
NSW,135,New England,1973,Rocky River,160,54.05,136,45.95,296,-5.75
NSW,135,New England,1974,Ross Hill,1091,71.68,431,28.32,1522,-3.6
NSW,135,New England,1146,Scone,807,67.31,392,32.69,1199,0.6
NSW,135,New England,1148,Scone East,485,64.49,267,35.51,752,3.74
NSW,135,New England,1147,Scone South,621,60.59,404,39.41,1025,-0.6
NSW,135,New England,1975,Somerton,118,78.15,33,21.85,151,-4.56
NSW,135,New England,38193,Special Hospital Team 1,143,68.1,67,31.9,210,-8.44
NSW,135,New England,38194,Special Hospital Team 2,139,77.65,40,22.35,179,11.64
NSW,135,New England,38195,Special Hospital Team 3,64,71.91,25,28.09,89,1.73
NSW,135,New England,46622,Special Hospital Team 4,155,70.45,65,29.55,220,-9.02
NSW,135,New England,82550,Special Hospital Team 5,29,65.91,15,34.09,44,27.81
NSW,135,New England,1149,Spring Ridge,132,83.54,26,16.46,158,-0.11
NSW,135,New England,14131,Sydney (New England),10,41.67,14,58.33,24,16.67
NSW,135,New England,1977,Tamworth,487,65.02,262,34.98,749,-4.55
NSW,135,New England,1980,Tamworth East,1419,65.42,750,34.58,2169,-3.28
NSW,135,New England,34947,Tamworth North,532,65.2,284,34.8,816,-10.1
NSW,135,New England,33755,Tamworth PPVC,8558,68.23,3984,31.77,12542,-5.05
NSW,135,New England,1978,Tamworth South,1187,55.81,940,44.19,2127,-6.99
NSW,135,New England,1981,Tamworth West,614,59.21,423,40.79,1037,-6.85
NSW,135,New England,1983,Tenterfield,706,68.61,323,31.39,1029,-1
NSW,135,New England,65440,Tenterfield PPVC,1026,72,399,28,1425,0.7
NSW,135,New England,1985,Timbumburi,362,75.1,120,24.9,482,-6.24
NSW,135,New England,1986,Tingha,229,59.48,156,40.52,385,-11.88
NSW,135,New England,1156,Upper Horton,127,90.71,13,9.29,140,3.44
NSW,135,New England,1988,Uralla,607,58.48,431,41.52,1038,-3.84
NSW,135,New England,2126,Urbenville,113,73.86,40,26.14,153,-4.61
NSW,135,New England,1989,Walcha,1017,86.77,155,13.23,1172,2.46
NSW,135,New England,1162,Wallabadah,197,71.38,79,28.62,276,-1.24
NSW,135,New England,1166,Werris Creek,304,39.95,457,60.05,761,-8.41
NSW,135,New England,1990,Westdale,677,68.04,318,31.96,995,-9.27
NSW,135,New England,1169,Willow Tree,260,76.02,82,23.98,342,-0.3
NSW,135,New England,1167,Wingen,129,73.3,47,26.7,176,2.12
NSW,135,New England,1991,Wollomombi,61,70.93,25,29.07,86,-4.78
NSW,135,New England,1993,Woolbrook,110,83.33,22,16.67,132,-7.66
NSW,135,New England,1994,Woolomin,98,67.12,48,32.88,146,-6.43
NSW,135,New England,1996,Yarrowitch,60,82.19,13,17.81,73,0.37
NSW,135,New England,1172,Yetman,75,85.23,13,14.77,88,2.47
NSW,136,Newcastle,2680,Adamstown Heights (Newcastle),748,42.52,1011,57.48,1759,-5.85
NSW,136,Newcastle,2681,Adamstown North,450,29.8,1060,70.2,1510,-7.65
NSW,136,Newcastle,2710,Adamstown South,849,41.76,1184,58.24,2033,-5.36
NSW,136,Newcastle,1861,Beaumont Park,167,24.24,522,75.76,689,-5.85
NSW,136,Newcastle,1863,Birmingham Gardens North,323,26.78,883,73.22,1206,-10.04
NSW,136,Newcastle,65533,BLV Newcastle PPVC,8,38.1,13,61.9,21,0.6
NSW,136,Newcastle,335,Cardiff Heights (Newcastle),496,54.27,418,45.73,914,6.2
NSW,136,Newcastle,1865,Carrington,557,33.64,1099,66.36,1656,0.12
NSW,136,Newcastle,65201,Charlestown NEWCASTLE PPVC,1206,38.78,1904,61.22,3110,-6.11
NSW,136,Newcastle,1866,Cooks Hill,337,40.12,503,59.88,840,1.09
NSW,136,Newcastle,1867,Cooks Hill South,767,42.28,1047,57.72,1814,-2.32
NSW,136,Newcastle,30127,Divisional Office (PREPOLL),29,37.18,49,62.82,78,-13.28
NSW,136,Newcastle,1869,Elermore Vale (Newcastle),726,33.53,1439,66.47,2165,-4.21
NSW,136,Newcastle,1871,Georgetown,184,30.92,411,69.08,595,-7.14
NSW,136,Newcastle,34361,Glendore,690,34.64,1302,65.36,1992,-2.43
NSW,136,Newcastle,1872,Hamilton,753,32,1600,68,2353,-3.22
NSW,136,Newcastle,1864,Hamilton North,215,29.53,513,70.47,728,-1.16
NSW,136,Newcastle,1875,Hamilton South,1038,47.64,1141,52.36,2179,-0.48
NSW,136,Newcastle,1877,Islington,296,23.91,942,76.09,1238,-0.69
NSW,136,Newcastle,1879,Jesmond North,550,26.6,1518,73.4,2068,-7.09
NSW,136,Newcastle,2703,Kotara East,391,39.14,608,60.86,999,-3.78
NSW,136,Newcastle,2705,Kotara South (Newcastle),526,37.57,874,62.43,1400,-5.44
NSW,136,Newcastle,1880,Lambton,759,36.84,1301,63.16,2060,-4.3
NSW,136,Newcastle,1881,Lambton East,512,34.81,959,65.19,1471,-2.11
NSW,136,Newcastle,1883,Maryland,733,27.82,1902,72.18,2635,-7.52
NSW,136,Newcastle,1885,Mayfield,405,25.7,1171,74.3,1576,-5.69
NSW,136,Newcastle,1886,Mayfield East,343,24.24,1072,75.76,1415,-6.11
NSW,136,Newcastle,1887,Mayfield South,389,25.41,1142,74.59,1531,-7.34
NSW,136,Newcastle,1888,Mayfield West,392,25.86,1124,74.14,1516,-4.2
NSW,136,Newcastle,2707,Merewether,574,46.37,664,53.63,1238,0.18
NSW,136,Newcastle,2708,Merewether Heights,619,54.44,518,45.56,1137,-1.86
NSW,136,Newcastle,2709,Merewether South,1165,56.39,901,43.61,2066,4.31
NSW,136,Newcastle,361,Minmi,303,34.55,574,65.45,877,-5.31
NSW,136,Newcastle,1882,New Lambton,800,40.02,1199,59.98,1999,-3.02
NSW,136,Newcastle,2712,New Lambton Central,610,41.98,843,58.02,1453,-4.02
NSW,136,Newcastle,2714,New Lambton South,590,35.16,1088,64.84,1678,-4.84
NSW,136,Newcastle,1889,Newcastle City,699,40.15,1042,59.85,1741,-2.61
NSW,136,Newcastle,33789,Newcastle NEWCASTLE PPVC,4266,42.27,5827,57.73,10093,-2.95
NSW,136,Newcastle,1891,Pittown,278,32.33,582,67.67,860,0.37
NSW,136,Newcastle,1892,Plattsburg,663,28.25,1684,71.75,2347,-4.94
NSW,136,Newcastle,1894,Shortland,437,29.47,1046,70.53,1483,-7.44
NSW,136,Newcastle,1906,Silver Ridge,446,37.7,737,62.3,1183,-6.84
NSW,136,Newcastle,33606,Special Hospital Team 1,65,37.79,107,62.21,172,-5.31
NSW,136,Newcastle,82587,Special Hospital Team 2,38,36.89,65,63.11,103,-5.53
NSW,136,Newcastle,1895,Stockton,564,30.59,1280,69.41,1844,-5.89
NSW,136,Newcastle,14128,Sydney (Newcastle),15,42.86,20,57.14,35,1.56
NSW,136,Newcastle,1868,The Junction,938,44.25,1182,55.75,2120,-1.91
NSW,136,Newcastle,1898,Tighes Hill,356,23.84,1137,76.16,1493,-1.89
NSW,136,Newcastle,33727,Wallsend,434,27.33,1154,72.67,1588,-4.71
NSW,136,Newcastle,1901,Wallsend South,1053,38.74,1665,61.26,2718,-1.79
NSW,136,Newcastle,34360,Warabrook,348,32.19,733,67.81,1081,-7.28
NSW,136,Newcastle,1902,Waratah,655,28.09,1677,71.91,2332,-6.64
NSW,136,Newcastle,1905,Waratah West,282,26.06,800,73.94,1082,-7.88
NSW,137,North Sydney,2008,Artarmon,687,57.93,499,42.07,1186,-1.32
NSW,137,North Sydney,2009,Artarmon Central,1123,56.52,864,43.48,1987,-1.08
NSW,137,North Sydney,65456,BLV North Sydney PPVC,9,56.25,7,43.75,16,1.25
NSW,137,North Sydney,76,Boronia Park (North Sydney),884,62.34,534,37.66,1418,-0.49
NSW,137,North Sydney,2010,Cammeray,1930,67.36,935,32.64,2865,1.28
NSW,137,North Sydney,2012,Castlecrag,891,71.28,359,28.72,1250,0.78
NSW,137,North Sydney,11935,Chatswood (North Sydney),664,58.04,480,41.96,1144,-7.13
NSW,137,North Sydney,33766,Chatswood East,475,66.25,242,33.75,717,0.49
NSW,137,North Sydney,47807,Chatswood NORTH SYDNEY PPVC,3248,64,1827,36,5075,-2.72
NSW,137,North Sydney,77,Chatswood South,661,54.67,548,45.33,1209,-2.8
NSW,137,North Sydney,11936,Chatswood West (North Sydney),919,61.97,564,38.03,1483,0.56
NSW,137,North Sydney,2017,Cremorne (North Sydney),1005,67.95,474,32.05,1479,3.9
NSW,137,North Sydney,2019,Crows Nest,1039,58.21,746,41.79,1785,-6.55
NSW,137,North Sydney,2020,Crows Nest East,757,57.31,564,42.69,1321,-5.08
NSW,137,North Sydney,33967,Crows Nest NORTH SYDNEY PPVC,3922,65.83,2036,34.17,5958,-1.24
NSW,137,North Sydney,78,Cullen,1006,63.91,568,36.09,1574,-1.39
NSW,137,North Sydney,30128,Divisional Office (PREPOLL),111,66.07,57,33.93,168,66.07
NSW,137,North Sydney,33806,Gladesville (North Sydney),718,61.84,443,38.16,1161,-1.21
NSW,137,North Sydney,89,Greenwich North,1141,60.95,731,39.05,1872,0.58
NSW,137,North Sydney,90,Hunters Hill,1685,76.04,531,23.96,2216,-1.51
NSW,137,North Sydney,91,Hunters Hill West,879,68.14,411,31.86,1290,-3.32
NSW,137,North Sydney,2023,Kirribilli,1440,63.19,839,36.81,2279,0.22
NSW,137,North Sydney,94,Lane Cove,1582,59.25,1088,40.75,2670,-2.84
NSW,137,North Sydney,101,Lane Cove East,869,56.61,666,43.39,1535,-4.12
NSW,137,North Sydney,95,Lane Cove South,708,67.11,347,32.89,1055,-5.58
NSW,137,North Sydney,96,Lane Cove West,1240,62.94,730,37.06,1970,-3.28
NSW,137,North Sydney,97,Longueville,1161,72.2,447,27.8,1608,-1.73
NSW,137,North Sydney,2024,McMahons Point,1011,60.98,647,39.02,1658,0.23
NSW,137,North Sydney,81369,Middle Harbour (North Sydney),423,68.01,199,31.99,622,-0.15
NSW,137,North Sydney,81384,Mosman NORTH SYDNEY PPVC,458,68.26,213,31.74,671,-3.17
NSW,137,North Sydney,33722,Mowbray,1421,60.93,911,39.07,2332,-2.89
NSW,137,North Sydney,2026,Naremburn,1411,60.92,905,39.08,2316,-6.36
NSW,137,North Sydney,37052,Naremburn East,614,64.16,343,35.84,957,-2.01
NSW,137,North Sydney,57834,Neutral Bay (North Sydney),415,60.5,271,39.5,686,-2.93
NSW,137,North Sydney,2028,Neutral Bay West (North Sydney),408,64.76,222,35.24,630,1.25
NSW,137,North Sydney,2031,North Sydney,1193,56.57,916,43.43,2109,-2.99
NSW,137,North Sydney,2029,Northbridge,698,64.57,383,35.43,1081,-6.61
NSW,137,North Sydney,2030,Northbridge East,1450,74.36,500,25.64,1950,0.94
NSW,137,North Sydney,33597,Special Hospital Team 1,148,71.15,60,28.85,208,-2.66
NSW,137,North Sydney,33908,Special Hospital Team 2,163,70.56,68,29.44,231,-3.32
NSW,137,North Sydney,33910,Special Hospital Team 3,12,75,4,25,16,1.17
NSW,137,North Sydney,2033,St Leonards,525,57,396,43,921,-2.6
NSW,137,North Sydney,14135,Sydney (North Sydney),125,52.52,113,47.48,238,-1.79
NSW,137,North Sydney,66054,Sydney NORTH SYDNEY PPVC,966,62.48,580,37.52,1546,-1.45
NSW,137,North Sydney,2034,Waverton,796,58.75,559,41.25,1355,1.46
NSW,137,North Sydney,2035,Willoughby,2087,64.77,1135,35.23,3222,-4.16
NSW,137,North Sydney,2036,Willoughby North,1299,64.95,701,35.05,2000,-1.77
NSW,137,North Sydney,2037,Wollstonecraft,918,59.34,629,40.66,1547,-1.06
NSW,138,Page,2043,Alstonville,1057,53.87,905,46.13,1962,0.15
NSW,138,Page,33751,Ballina PAGE PPVC,1103,59.08,764,40.92,1867,2.94
NSW,138,Page,2048,Baryulgil,26,65,14,35,40,9.12
NSW,138,Page,2049,Bentley,122,59.51,83,40.49,205,4.15
NSW,138,Page,2401,Bexhill,291,53.79,250,46.21,541,7.49
NSW,138,Page,65479,BLV Page PPVC,8,33.33,16,66.67,24,-10.42
NSW,138,Page,2050,Bonalbo,186,59.05,129,40.95,315,-3.85
NSW,138,Page,2052,Broadwater,218,52.78,195,47.22,413,0.85
NSW,138,Page,2053,Brooms Head,73,46.79,83,53.21,156,-15.07
NSW,138,Page,2410,Caniaba,226,62.26,137,37.74,363,5.27
NSW,138,Page,2054,Casino,1084,54.91,890,45.09,1974,-3.82
NSW,138,Page,2055,Casino North,332,48.97,346,51.03,678,-0.98
NSW,138,Page,33743,Casino PPVC,2572,60.63,1670,39.37,4242,60.63
NSW,138,Page,2117,Casino South,521,60.23,344,39.77,865,1.5
NSW,138,Page,2129,Casino West,474,50.75,460,49.25,934,-1.07
NSW,138,Page,2057,Cawongla,70,19.07,297,80.93,367,-2.67
NSW,138,Page,2058,Chatsworth Island,171,56.44,132,43.56,303,-1.14
NSW,138,Page,2059,Clovass,192,73.28,70,26.72,262,3.54
NSW,138,Page,2414,Clunes,163,41.79,227,58.21,390,2.59
NSW,138,Page,81428,Coffs Harbour PAGE PPVC,1300,58.72,914,41.28,2214,-6.26
NSW,138,Page,2060,Copmanhurst,145,52.92,129,47.08,274,-1.78
NSW,138,Page,2061,Coraki,437,49.05,454,50.95,891,-2.9
NSW,138,Page,2062,Coramba,157,53.4,137,46.6,294,-9.67
NSW,138,Page,2063,Corindi,448,47.26,500,52.74,948,-8.23
NSW,138,Page,2064,Coutts Crossing,385,52.24,352,47.76,737,-2.18
NSW,138,Page,33719,Cowper,154,48.89,161,51.11,315,-10.55
NSW,138,Page,30129,Divisional Office (PREPOLL),1,50,1,50,2,50
NSW,138,Page,2124,Dundurrabin,66,41.25,94,58.75,160,0.69
NSW,138,Page,2423,Dunoon,160,30.02,373,69.98,533,-6.13
NSW,138,Page,2426,Eltham,129,50.59,126,49.41,255,1.31
NSW,138,Page,2072,Empire Vale,63,55.75,50,44.25,113,0.71
NSW,138,Page,2074,Evans Head,803,50.66,782,49.34,1585,2.95
NSW,138,Page,2075,Fairy Hill,212,65.84,110,34.16,322,-1.57
NSW,138,Page,2076,Glenreagh,300,54.25,253,45.75,553,-6.05
NSW,138,Page,2432,Goolmangar,222,45.03,271,54.97,493,-0.88
NSW,138,Page,2433,Goonellabah,836,48.75,879,51.25,1715,-0.95
NSW,138,Page,2434,Goonellabah South,886,50.6,865,49.4,1751,0.73
NSW,138,Page,2077,Grafton,769,48.33,822,51.67,1591,1.86
NSW,138,Page,2078,Grafton East,601,49.47,614,50.53,1215,1.9
NSW,138,Page,2080,Grafton North,841,55.33,679,44.67,1520,0.15
NSW,138,Page,33741,Grafton PPVC,3946,53.48,3433,46.52,7379,-1.78
NSW,138,Page,2082,Grevillia,76,64.96,41,35.04,117,8.2
NSW,138,Page,2083,Gulmarrad,470,58.46,334,41.54,804,-8.06
NSW,138,Page,2084,Harwood Island,168,56,132,44,300,-0.88
NSW,138,Page,2088,Iluka,545,57.61,401,42.39,946,3.68
NSW,138,Page,2439,Jiggi,52,23.74,167,76.26,219,-7.98
NSW,138,Page,2089,Junction Hill,426,62.19,259,37.81,685,3.4
NSW,138,Page,480,Karangi,183,56.83,139,43.17,322,1.17
NSW,138,Page,81420,Korora (Page),321,61.03,205,38.97,526,-3.09
NSW,138,Page,2091,Kyogle,927,55.54,742,44.46,1669,3.35
NSW,138,Page,2092,Kyogle South,372,48.75,391,51.25,763,-3.68
NSW,138,Page,2093,Lawrence,304,51.35,288,48.65,592,-3.98
NSW,138,Page,2094,Leeville,94,70.15,40,29.85,134,5.9
NSW,138,Page,2443,Lismore,553,36.33,969,63.67,1522,-0.12
NSW,138,Page,2444,Lismore Central,317,39.23,491,60.77,808,-5.92
NSW,138,Page,2445,Lismore East,815,42.01,1125,57.99,1940,-1.22
NSW,138,Page,2446,Lismore Heights,471,46.63,539,53.37,1010,2.16
NSW,138,Page,2447,Lismore Hospital,128,36.47,223,63.53,351,0.02
NSW,138,Page,2448,Lismore North,268,41.55,377,58.45,645,1.78
NSW,138,Page,33742,Lismore PPVC,5163,53.36,4513,46.64,9676,-1.35
NSW,138,Page,2450,Lismore South,614,43.33,803,56.67,1417,-3.63
NSW,138,Page,2097,Lowanna,75,54.74,62,45.26,137,-0.91
NSW,138,Page,2100,Maclean,590,54.88,485,45.12,1075,-7.29
NSW,138,Page,65226,Maclean PPVC,1761,58.62,1243,41.38,3004,-1.01
NSW,138,Page,2102,Mallanganee,104,60.82,67,39.18,171,-3.57
NSW,138,Page,2451,Mcleans Ridges,107,50.47,105,49.53,212,-13.82
NSW,138,Page,2104,Meerschaum Vale,145,51.42,137,48.58,282,1.42
NSW,138,Page,2470,Modanville,193,57.78,141,42.22,334,1.76
NSW,138,Page,2105,Moonee Beach,598,58.68,421,41.32,1019,-4.71
NSW,138,Page,31726,Mullaway,606,50,606,50,1212,-3.37
NSW,138,Page,2107,Nana Glen,344,57.72,252,42.28,596,-2.66
NSW,138,Page,2460,Nimbin,130,13.93,803,86.07,933,-4.77
NSW,138,Page,2110,Palmers Island,321,56.32,249,43.68,570,4.18
NSW,138,Page,2112,Rappville,64,59.26,44,40.74,108,-1.06
NSW,138,Page,2113,Red Rock,91,44.39,114,55.61,205,-2.49
NSW,138,Page,2464,Rosebank,49,23,164,77,213,-2.1
NSW,138,Page,2115,Rous,377,63.47,217,36.53,594,-0.37
NSW,138,Page,8879,Sandy Beach,798,47.14,895,52.86,1693,-7.09
NSW,138,Page,2127,South Grafton,976,46.68,1115,53.32,2091,-5.09
NSW,138,Page,2081,South Grafton Central,751,53.57,651,46.43,1402,-3.89
NSW,138,Page,33636,Special Hospital Team 1,141,60.78,91,39.22,232,4.43
NSW,138,Page,33707,Special Hospital Team 2,58,56.31,45,43.69,103,-0.04
NSW,138,Page,33708,Special Hospital Team 3,103,63.98,58,36.02,161,7.82
NSW,138,Page,33709,Special Hospital Team 4,195,61.71,121,38.29,316,5.42
NSW,138,Page,14137,Sydney (Page),9,47.37,10,52.63,19,-2.63
NSW,138,Page,2119,Tabulam,60,43.8,77,56.2,137,7.8
NSW,138,Page,2467,The Channon,60,17.44,284,82.56,344,-5.45
NSW,138,Page,2469,Tregeagle,263,53.56,228,46.44,491,-1.63
NSW,138,Page,2122,Tucabia,169,54.69,140,45.31,309,-8.62
NSW,138,Page,2125,Ulmarra,373,64.53,205,35.47,578,-2.93
NSW,138,Page,2128,Wardell,250,47.71,274,52.29,524,1.49
NSW,138,Page,2131,Whiporie,42,47.73,46,52.27,88,-1.23
NSW,138,Page,2132,Wiangaree,203,56.55,156,43.45,359,-5.39
NSW,138,Page,2133,Wollongbar,843,58.75,592,41.25,1435,4.63
NSW,138,Page,2135,Woodburn,373,50.89,360,49.11,733,0.2
NSW,138,Page,2137,Woodenbong,206,72.54,78,27.46,284,3.79
NSW,138,Page,2138,Woolgoolga,1338,52.97,1188,47.03,2526,-3.99
NSW,138,Page,2139,Wooli,206,52.82,184,47.18,390,-3.46
NSW,138,Page,2134,Woombah,232,47.74,254,52.26,486,-1.41
NSW,138,Page,2477,Wyrallah,238,56.67,182,43.33,420,2.31
NSW,138,Page,2140,Yamba,758,54.41,635,45.59,1393,3.97
NSW,138,Page,33110,Yamba West,925,59.26,636,40.74,1561,-0.29
NSW,139,Parkes,1062,Ashley,124,84.35,23,15.65,147,2.87
NSW,139,Parkes,1063,Baan Baa,100,88.5,13,11.5,113,-4.43
NSW,139,Parkes,2152,Ballimore,83,79.81,21,20.19,104,-0.19
NSW,139,Parkes,1065,Baradine,407,74.27,141,25.73,548,-2.41
NSW,139,Parkes,1066,Bellata,144,86.23,23,13.77,167,1.93
NSW,139,Parkes,1069,Binnaway,244,64.55,134,35.45,378,-0.62
NSW,139,Parkes,65400,BLV Parkes PPVC,5,71.43,2,28.57,7,17.58
NSW,139,Parkes,1072,Boggabilla,169,63.06,99,36.94,268,1.73
NSW,139,Parkes,1073,Boggabri,371,71.62,147,28.38,518,-2.24
NSW,139,Parkes,1074,Boomi,82,86.32,13,13.68,95,2.67
NSW,139,Parkes,2158,Bourke,390,54.62,324,45.38,714,-8.06
NSW,139,Parkes,82781,Bourke INTERSTATE PPVC,0,0,0,0,0,-100
NSW,139,Parkes,46577,Bourke PPVC,266,69.63,116,30.37,382,1.59
NSW,139,Parkes,1075,Breeza,26,41.94,36,58.06,62,-21.22
NSW,139,Parkes,2160,Brewarrina,226,52.68,203,47.32,429,-7.58
NSW,139,Parkes,2493,Broken Hill Alma,324,28.88,798,71.12,1122,-9.02
NSW,139,Parkes,2490,Broken Hill Central,222,28.39,560,71.61,782,-15.26
NSW,139,Parkes,2491,Broken Hill East,432,33.28,866,66.72,1298,-9.7
NSW,139,Parkes,2505,Broken Hill Excelsior,476,30.01,1110,69.99,1586,-10.8
NSW,139,Parkes,2532,Broken Hill North,462,35.51,839,64.49,1301,-15.29
NSW,139,Parkes,33950,Broken Hill PPVC,1660,34.82,3108,65.18,4768,-11.74
NSW,139,Parkes,1077,Bullarah,35,94.59,2,5.41,37,-3.66
NSW,139,Parkes,1079,Burren Junction,89,76.72,27,23.28,116,-13.78
NSW,139,Parkes,1080,Carinda,57,82.61,12,17.39,69,-9.7
NSW,139,Parkes,1082,Carroll,94,66.2,48,33.8,142,-8.42
NSW,139,Parkes,2497,Cobar,505,64.83,274,35.17,779,-4.07
NSW,139,Parkes,33953,Cobar PPVC,892,69.58,390,30.42,1282,-2.33
NSW,139,Parkes,1085,Collarenebri,158,66.67,79,33.33,237,0.64
NSW,139,Parkes,2165,Collie,50,86.21,8,13.79,58,4.78
NSW,139,Parkes,2499,Condobolin,918,58.03,664,41.97,1582,-10.11
NSW,139,Parkes,2168,Coolabah,27,71.05,11,28.95,38,-12.67
NSW,139,Parkes,1087,Coolah,509,71.59,202,28.41,711,-2.85
NSW,139,Parkes,1088,Coolatai,55,84.62,10,15.38,65,-3.79
NSW,139,Parkes,1089,Coonabarabran,1144,60.12,759,39.88,1903,-2.42
NSW,139,Parkes,2169,Coonamble,795,56.66,608,43.34,1403,-5.3
NSW,139,Parkes,1091,Croppa Creek,78,92.86,6,7.14,84,-1.71
NSW,139,Parkes,1093,Cumborah,92,67.65,44,32.35,136,-4.44
NSW,139,Parkes,2172,Curban,121,95.28,6,4.72,127,4.71
NSW,139,Parkes,1094,Curlewis,225,67.37,109,32.63,334,-7.06
NSW,139,Parkes,1096,Dangar Village,498,72.07,193,27.93,691,3
NSW,139,Parkes,30130,Divisional Office (PREPOLL),0,0,0,0,0,-72.85
NSW,139,Parkes,2174,Dubbo,902,67.97,425,32.03,1327,-2.22
NSW,139,Parkes,32061,Dubbo East,1528,66.06,785,33.94,2313,-3.66
NSW,139,Parkes,2175,Dubbo Grove,1023,70.41,430,29.59,1453,-4.13
NSW,139,Parkes,2177,Dubbo North,1191,69,535,31,1726,-2.98
NSW,139,Parkes,33951,Dubbo PPVC,8715,73.75,3102,26.25,11817,-2.06
