longitude,latitude,SSC_CODE16,SSC_NAME16,STE_CODE16,STE_NAME16,AREASQKM16,xcoord,ycoord
146.5216355,-36.75189839,20841,Edi Upper,2,Victoria,156.1293,146.52164,-36.7519
145.1149204,-38.03753299,20842,Edithvale,2,Victoria,2.0645,145.11492,-38.03753
144.0910646,-37.36007784,20843,Eganstown,2,Victoria,26.3782,144.09106,-37.36008
145.9981224,-37.38797967,20844,Eildon,2,Victoria,512.6874,145.99812,-37.38798
144.0131142,-37.76573363,20845,Elaine,2,Victoria,107.7589,144.01311,-37.76573
146.5538586,-36.3249934,20846,Eldorado,2,Victoria,56.3173,146.55386,-36.32499
144.1329353,-37.29492926,20847,Elevated Plains,2,Victoria,3.7692,144.13294,-37.29493
143.0127191,-38.37335551,20848,Elingamite,2,Victoria,16.8735,143.01272,-38.37336
142.9832748,-38.34625363,20849,Elingamite North,2,Victoria,39.3797,142.98327,-38.34625
145.3687444,-38.41571044,20850,Elizabeth Island,2,Victoria,0.1974,145.36874,-38.41571
147.5645442,-37.77935017,20851,Ellaswood,2,Victoria,15.1907,147.56454,-37.77935
142.6538332,-38.12815483,20852,Ellerslie (Vic.),2,Victoria,117.3034,142.65383,-38.12815
143.5800335,-38.37109971,20853,Elliminyt,2,Victoria,34.7328,143.58003,-38.3711
145.9337771,-38.25239726,20854,Ellinbank,2,Victoria,22.5191,145.93378,-38.2524
143.2584783,-37.17531354,20855,Elmhurst,2,Victoria,69.3054,143.25848,-37.17531
144.5807385,-36.46631381,20856,Elmore,2,Victoria,135.3933,144.58074,-36.46631
144.3575685,-37.0721476,20857,Elphinstone (Vic.),2,Victoria,84.0445,144.35757,-37.07215
145.0070078,-37.88585241,20858,Elsternwick,2,Victoria,2.6028,145.00701,-37.88585
145.1591588,-37.71742832,20859,Eltham (Vic.),2,Victoria,16.5869,145.15916,-37.71743
145.141793,-37.69787622,20860,Eltham North,2,Victoria,4.0177,145.14179,-37.69788
144.9854973,-37.88078598,20861,Elwood,2,Victoria,2.5953,144.9855,-37.88079
145.4359984,-37.94609207,20862,Emerald (Vic.),2,Victoria,50.4235,145.436,-37.94609
143.4445439,-36.73598769,20863,Emu,2,Victoria,81.8218,143.44454,-36.73599
144.349581,-36.84597179,20864,Emu Creek (Vic.),2,Victoria,19.0881,144.34958,-36.84597
145.2563883,-37.97015336,20865,Endeavour Hills,2,Victoria,15.4893,145.25639,-37.97015
143.7765379,-37.74963075,20866,Enfield (Vic.),2,Victoria,98.5371,143.77654,-37.74963
141.8129036,-37.32368409,20867,Englefield,2,Victoria,41.5388,141.8129,-37.32368
146.1186205,-37.41855001,20868,Enochs Point,2,Victoria,37.2432,146.11862,-37.41855
147.8243195,-37.37377927,20869,Ensay,2,Victoria,111.3972,147.82432,-37.37378
147.8571129,-37.30066228,20870,Ensay North,2,Victoria,68.0108,147.85711,-37.30066
144.46054,-36.85249297,20871,Eppalock,2,Victoria,84.6123,144.46054,-36.85249
145.0090788,-37.63895114,20872,Epping (Vic.),2,Victoria,35.2737,145.00908,-37.63895
144.3125372,-36.7005213,20873,Epsom (Vic.),2,Victoria,7.3847,144.31254,-36.70052
143.5891674,-37.41498269,20874,Ercildoune,2,Victoria,87.9801,143.58917,-37.41498
146.3800205,-37.97732019,20875,Erica,2,Victoria,14.2956,146.38002,-37.97732
148.7505589,-37.46486868,20876,Errinundra,2,Victoria,256.7697,148.75056,-37.46487
147.227402,-36.50147715,20877,Eskdale (Vic.),2,Victoria,309.179,147.2274,-36.50148
146.1844474,-36.06396323,20878,Esmond,2,Victoria,9.5296,146.18445,-36.06396
144.9109049,-37.74980845,20879,Essendon,2,Victoria,6.1592,144.9109,-37.74981
144.900409,-37.72690741,20880,Essendon Fields,2,Victoria,3.3549,144.90041,-37.72691
144.9012356,-37.73847132,20881,Essendon North,2,Victoria,0.7323,144.90124,-37.73847
144.8851547,-37.75409443,20882,Essendon West,2,Victoria,1.0259,144.88515,-37.75409
145.2468388,-37.99826709,20883,Eumemmerring,2,Victoria,1.1199,145.24684,-37.99827
143.7298681,-38.15316869,20884,Eurack,2,Victoria,34.5472,143.72987,-38.15317
143.8825528,-37.56470531,20885,Eureka (Vic.),2,Victoria,0.4263,143.88255,-37.56471
145.5618441,-36.76864502,20886,Euroa,2,Victoria,187.2931,145.56184,-36.76865
146.8466482,-36.63881337,20887,Eurobin,2,Victoria,55.0181,146.84665,-36.63881
143.649881,-37.2660162,20888,Evansford,2,Victoria,59.0684,143.64988,-37.26602
143.1778296,-37.20361506,20889,Eversley,2,Victoria,28.5779,143.17783,-37.20362
146.5540487,-36.43896724,20890,Everton,2,Victoria,42.4887,146.55405,-36.43897
146.5680903,-36.38392836,20891,Everton Upper,2,Victoria,68.4942,146.56809,-36.38393
144.5426385,-37.73108674,20892,Exford,2,Victoria,10.6428,144.54264,-37.73109
144.5428654,-37.78833742,20893,Eynesbury,2,Victoria,60.9403,144.54287,-37.78834
145.9317765,-38.40435095,20894,Fairbank,2,Victoria,9.5996,145.93178,-38.40435
145.0158144,-37.78451408,20895,Fairfield (Vic.),2,Victoria,3.5384,145.01581,-37.78451
144.081896,-38.45498652,20896,Fairhaven,2,Victoria,7.975,144.0819,-38.45499
143.8131552,-35.68320411,20897,Fairley,2,Victoria,34.4635,143.81316,-35.6832
144.7324242,-36.32403612,20898,Fairy Dell (Campaspe - Vic.),2,Victoria,28.9207,144.73242,-36.32404
147.7573589,-37.68874326,20899,Fairy Dell (East Gippsland - Vic.),2,Victoria,67.0051,147.75736,-37.68874
147.2366941,-36.87313671,20900,Falls Creek (Vic.),2,Victoria,167.7452,147.23669,-36.87314
144.3010853,-37.04667489,20901,Faraday,2,Victoria,23.1636,144.30109,-37.04667
145.7182314,-37.0974798,20902,Fawcett,2,Victoria,68.4057,145.71823,-37.09748
144.9693886,-37.704837,20903,Fawkner,2,Victoria,5.2301,144.96939,-37.70484
143.531072,-36.55616509,20904,Fentons Creek,2,Victoria,67.7965,143.53107,-36.55617
143.5154087,-38.62465069,20905,Ferguson (Vic.),2,Victoria,12.5615,143.51541,-38.62465
144.4101029,-37.36764063,20906,Fern Hill,2,Victoria,18.9047,144.4101,-37.36764
147.3217197,-37.86169871,20907,Fernbank,2,Victoria,120.49,147.32172,-37.8617
145.9406157,-38.30728565,20908,Ferndale (Vic.),2,Victoria,15.5079,145.94062,-38.30729
143.8635121,-36.22811032,20909,Fernihurst,2,Victoria,54.8765,143.86351,-36.22811
145.6383534,-37.61611529,20910,Fernshaw,2,Victoria,65.5545,145.63835,-37.61612
145.2804154,-37.88441418,20911,Ferntree Gully,2,Victoria,14.001,145.28042,-37.88441
145.3353516,-37.87671615,20912,Ferny Creek,2,Victoria,4.5146,145.33535,-37.87672
143.8105559,-36.41139035,20913,Fiery Flat,2,Victoria,94.202,143.81056,-36.41139
144.8546497,-38.41648911,20914,Fingal (Vic.),2,Victoria,18.17,144.85465,-38.41649
146.073664,-38.72743002,20915,Fish Creek,2,Victoria,157.6153,146.07366,-38.72743
143.7305546,-35.45157525,20916,Fish Point,2,Victoria,31.5205,143.73055,-35.45158
144.2318961,-37.68036036,20917,Fiskville,2,Victoria,28.4058,144.2319,-37.68036
144.9791923,-37.80082325,20918,Fitzroy (Vic.),2,Victoria,1.4196,144.97919,-37.80082
144.9843561,-37.78391907,20919,Fitzroy North,2,Victoria,2.4635,144.98436,-37.78392
147.4802294,-37.7534659,20920,Flaggy Creek,2,Victoria,11.0801,147.48023,-37.75347
143.7757973,-37.04728016,20921,Flagstaff,2,Victoria,3.7548,143.7758,-37.04728
147.3133661,-38.27021186,20922,Flamingo Beach,2,Victoria,5.7625,147.31337,-38.27021
144.9193339,-37.78675796,20923,Flemington,2,Victoria,2.8717,144.91933,-37.78676
144.9782761,-38.45835501,20924,Flinders (Vic.),2,Victoria,55.132,144.97828,-38.45836
144.2956174,-36.78123135,20925,Flora Hill,2,Victoria,2.9355,144.29562,-36.78123
145.3024708,-37.33183634,20926,Flowerdale (Vic.),2,Victoria,150.8703,145.30247,-37.33184
146.6759629,-38.19643177,20927,Flynn (Vic.),2,Victoria,102.3561,146.67596,-38.19643
146.6286253,-38.2506411,20928,Flynns Creek,2,Victoria,8.4307,146.62863,-38.25064
144.8970855,-37.79818525,20929,Footscray,2,Victoria,5.0498,144.89709,-37.79819
144.8903613,-37.31352709,20930,Forbes (Vic.),2,Victoria,34.7444,144.89036,-37.31353
145.171048,-37.83986963,20931,Forest Hill (Vic.),2,Victoria,4.0702,145.17105,-37.83987
147.6324457,-37.93017591,20932,Forge Creek,2,Victoria,89.7443,147.63245,-37.93018
143.6995721,-38.51007176,20933,Forrest (Vic.),2,Victoria,42.666,143.69957,-38.51007
146.2003854,-38.67342297,20934,Foster,2,Victoria,114.1402,146.20039,-38.67342
146.163433,-38.60605595,20935,Foster North,2,Victoria,43.9901,146.16343,-38.60606
144.4792783,-36.69685535,20936,Fosterville,2,Victoria,46.8442,144.47928,-36.69686
143.4774579,-38.05370664,20937,Foxhow,2,Victoria,62.0942,143.47746,-38.05371
142.6939739,-38.26032739,20938,Framlingham,2,Victoria,46.3265,142.69397,-38.26033
142.712138,-38.20064639,20939,Framlingham East,2,Victoria,19.651,142.71214,-38.20065
144.0962251,-37.24206357,20940,Franklinford,2,Victoria,23.7291,144.09623,-37.24206
145.1456818,-38.14815737,20941,Frankston,2,Victoria,19.7791,145.14568,-38.14816
145.1638592,-38.12392415,20942,Frankston North,2,Victoria,5.1183,145.16386,-38.12392
145.1294653,-38.17644929,20943,Frankston South,2,Victoria,14.5602,145.12947,-38.17645
147.0593276,-36.77125279,20944,Freeburgh,2,Victoria,25.8798,147.05933,-36.77125
145.3648945,-38.34993734,20945,French Island,2,Victoria,170.0317,145.36489,-38.34994
143.2049799,-37.00562924,20946,Frenchmans,2,Victoria,34.6119,143.20498,-37.00563
144.2496072,-38.27030494,20947,Freshwater Creek,2,Victoria,53.5561,144.24961,-38.2703
144.2646249,-37.13935168,20948,Fryerstown,2,Victoria,31.7451,144.26462,-37.13935
146.9701207,-38.08142016,20949,Fulham (Vic.),2,Victoria,54.563,146.97012,-38.08142
146.0893895,-37.91034673,20950,Fumina,2,Victoria,14.4975,146.08939,-37.91035
146.1213345,-37.95960053,20951,Fumina South,2,Victoria,45.4096,146.12133,-37.9596
142.5766057,-37.09381591,20952,Fyans Creek,2,Victoria,33.9364,142.57661,-37.09382
144.2926987,-38.12461596,20953,Fyansford,2,Victoria,24.8369,144.2927,-38.12462
146.279635,-37.49134284,20954,Gaffneys Creek,2,Victoria,169.3978,146.27963,-37.49134
145.9760046,-38.2273711,20955,Gainsborough,2,Victoria,6.5669,145.976,-38.22737
144.1402602,-35.71750078,20956,Gannawarra,2,Victoria,56.888,144.14026,-35.7175
146.6991099,-36.50352395,20957,Gapsted,2,Victoria,53.832,146.69911,-36.50352
145.0091277,-37.89812586,20958,Gardenvale,2,Victoria,0.2588,145.00913,-37.89813
145.6697824,-38.10036851,20959,Garfield (Vic.),2,Victoria,26.4185,145.66978,-38.10037
145.6791762,-38.0404372,20960,Garfield North,2,Victoria,21.1298,145.67918,-38.04044
143.8585101,-37.73153332,20961,Garibaldi,2,Victoria,11.75,143.85851,-37.73153
142.8012203,-38.29050748,20962,Garvoc,2,Victoria,103.7923,142.80122,-38.29051
146.8966788,-36.09443625,20963,Gateway Island,2,Victoria,3.7168,146.89668,-36.09444
141.9536407,-37.3820171,20964,Gatum,2,Victoria,88.8462,141.95364,-37.38202
142.1546582,-37.91272067,20965,Gazette,2,Victoria,78.1427,142.15466,-37.91272
144.3617632,-38.14995919,20966,Geelong,2,Victoria,3.3107,144.36176,-38.14996
144.3449296,-38.1393706,20967,Geelong West,2,Victoria,2.3528,144.34493,-38.13937
148.2390219,-37.19271354,20968,Gelantipy,2,Victoria,247.2898,148.23902,-37.19271
143.5646968,-38.53478817,20969,Gellibrand,2,Victoria,94.4318,143.5647,-38.53479
143.2271592,-38.7128394,20970,Gellibrand Lower,2,Victoria,48.3385,143.22716,-38.71284
146.6038675,-38.62583405,20971,Gelliondale,2,Victoria,11.2709,146.60387,-38.62583
145.6387991,-37.94497133,20972,Gembrook,2,Victoria,202.3353,145.6388,-37.94497
149.5437627,-37.48239557,20973,Genoa,2,Victoria,379.9754,149.54376,-37.4824
145.836621,-37.93841817,20974,Gentle Annie,2,Victoria,191.1844,145.83662,-37.93842
147.2582357,-36.15088525,20975,Georges Creek (Vic.),2,Victoria,48.6489,147.25824,-36.15089
142.7995889,-35.17258966,20976,Gerahmin,2,Victoria,136.2985,142.79959,-35.17259
141.8783666,-36.38179763,20977,Gerang Gerung,2,Victoria,176.0171,141.87837,-36.3818
143.6947691,-38.45296344,20978,Gerangamete,2,Victoria,54.7075,143.69477,-38.45296
142.7584594,-36.97664236,20979,Germania,2,Victoria,22.5279,142.75846,-36.97664
147.0765445,-36.73801181,20980,Germantown (Vic.),2,Victoria,27.9073,147.07654,-36.73801
142.1980877,-37.9919299,20981,Gerrigerrup,2,Victoria,89.7689,142.19809,-37.99193
144.1033807,-38.31129599,20982,Gherang,2,Victoria,28.6017,144.10338,-38.3113
144.227693,-38.07838539,20983,Gheringhap,2,Victoria,28.6241,144.22769,-38.07839
145.3526766,-37.14253925,20984,Ghin Ghin,2,Victoria,88.6332,145.35268,-37.14254
147.0996534,-38.3841538,20985,Giffard,2,Victoria,121.3814,147.09965,-38.38415
147.0000875,-38.37889095,20986,Giffard West,2,Victoria,96.2605,147.00009,-38.37889
143.0409201,-36.32165999,20987,Gil Gil,2,Victoria,33.6633,143.04092,-36.32166
145.7140948,-37.86342159,20988,Gilderoy,2,Victoria,14.1938,145.71409,-37.86342
145.2074014,-36.33427263,20989,Gillieston,2,Victoria,13.2716,145.2074,-36.33427
146.7352985,-37.75355008,20990,Gillum,2,Victoria,47.519,146.7353,-37.75355
149.6906021,-37.48656574,20991,Gipsy Point,2,Victoria,14.3162,149.6906,-37.48657
144.9496371,-36.39986022,20992,Girgarre,2,Victoria,84.0851,144.94964,-36.39986
145.0652553,-36.45707028,20993,Girgarre East,2,Victoria,42.5644,145.06526,-36.45707
144.568945,-37.51123184,20994,Gisborne,2,Victoria,96.6619,144.56894,-37.51123
144.6243209,-37.54880083,20995,Gisborne South,2,Victoria,17.8182,144.62432,-37.5488
143.9546827,-36.05871174,20996,Gladfield (Vic.),2,Victoria,39.2199,143.95468,-36.05871
144.8945067,-37.68983679,20997,Gladstone Park,2,Victoria,3.864,144.89451,-37.68984
145.6424518,-37.83904929,20998,Gladysdale,2,Victoria,23.9922,145.64245,-37.83905
145.6530708,-38.50345803,20999,Glen Alvie,2,Victoria,27.5109,145.65307,-38.50346
146.9478581,-36.43323495,21000,Glen Creek,2,Victoria,40.1098,146.94786,-36.43323
145.5262072,-38.45105084,21001,Glen Forbes,2,Victoria,25.7656,145.52621,-38.45105
145.0413526,-37.89237085,21002,Glen Huntly,2,Victoria,0.8937,145.04135,-37.89237
145.065076,-37.85580218,21003,Glen Iris (Vic.),2,Victoria,8.2314,145.06508,-37.8558
143.9219353,-37.50681347,21004,Glen Park,2,Victoria,20.4079,143.92194,-37.50681
147.5212812,-36.9096644,21005,Glen Valley,2,Victoria,294.9273,147.52128,-36.90966
145.168177,-37.88160499,21006,Glen Waverley,2,Victoria,16.8403,145.16818,-37.8816
147.4767579,-36.83386601,21007,Glen Wills,2,Victoria,34.7317,147.47676,-36.83387
143.4921128,-38.74215107,21008,Glenaire,2,Victoria,103.4474,143.49211,-38.74215
147.302602,-37.75007953,21009,Glenaladale,2,Victoria,66.6884,147.3026,-37.75008
143.7235737,-36.48783507,21010,Glenalbyn,2,Victoria,80.6607,143.72357,-36.48784
144.9558942,-37.11633097,21011,Glenaroua,2,Victoria,146.734,144.95589,-37.11633
143.5570074,-37.34815468,21012,Glenbrae,2,Victoria,27.2027,143.55701,-37.34815
145.4285196,-37.40409288,21013,Glenburn,2,Victoria,162.6051,145.42852,-37.40409
143.7309062,-37.34680985,21014,Glendaruel,2,Victoria,13.6453,143.73091,-37.34681
143.844389,-37.36042893,21015,Glendonald,2,Victoria,13.3553,143.84439,-37.36043
146.6296577,-37.69372014,21016,Glenfalloch,2,Victoria,108.9296,146.62966,-37.69372
143.0074714,-38.40873964,21017,Glenfyne,2,Victoria,53.9568,143.00747,-38.40874
146.635162,-38.12764415,21018,Glengarry (Vic.),2,Victoria,97.6633,146.63516,-38.12764
146.555512,-38.08484852,21019,Glengarry North,2,Victoria,45.4043,146.55551,-38.08485
146.5117466,-38.1190698,21020,Glengarry West,2,Victoria,29.2953,146.51175,-38.11907
143.8725448,-37.21476138,21021,Glengower,2,Victoria,55.2035,143.87254,-37.21476
144.6123564,-37.07433461,21022,Glenhope,2,Victoria,88.9806,144.61236,-37.07433
144.7011112,-37.07349236,21023,Glenhope East,2,Victoria,25.8546,144.70111,-37.07349
142.2239728,-37.24623737,21024,Glenisla,2,Victoria,378.6601,142.22397,-37.24624
141.8325255,-36.23334723,21025,Glenlee (Vic.),2,Victoria,156.2177,141.83253,-36.23335
143.2031939,-37.12506017,21026,Glenlofty,2,Victoria,57.092,143.20319,-37.12506
143.2946481,-37.23900802,21027,Glenlogie,2,Victoria,65.4505,143.29465,-37.23901
143.3403045,-36.13249875,21028,Glenloth,2,Victoria,72.8656,143.3403,-36.1325
143.4678275,-36.05414014,21029,Glenloth East,2,Victoria,49.229,143.46783,-36.05414
144.2473053,-37.18470874,21030,Glenluce,2,Victoria,29.2848,144.24731,-37.18471
144.2429241,-37.26653581,21031,Glenlyon (Vic.),2,Victoria,75.8054,144.24292,-37.26654
146.6683861,-37.81408025,21032,Glenmaggie,2,Victoria,226.3495,146.66839,-37.81408
144.298197,-37.71542323,21033,Glenmore (Vic.),2,Victoria,45.4014,144.2982,-37.71542
142.6452269,-36.90787307,21034,Glenorchy (Vic.),2,Victoria,176.3235,142.64523,-36.90787
142.9942657,-38.15120953,21035,Glenormiston North,2,Victoria,17.544,142.99427,-38.15121
142.9671519,-38.16441723,21036,Glenormiston South,2,Victoria,20.362,142.96715,-38.16442
143.3314752,-37.14619912,21037,Glenpatrick,2,Victoria,19.5527,143.33148,-37.1462
146.2194383,-36.46059653,21038,Glenrowan,2,Victoria,39.3156,146.21944,-36.4606
146.1649068,-36.51358135,21039,Glenrowan West,2,Victoria,43.6693,146.16491,-36.51358
144.9267008,-37.70264313,21040,Glenroy (Vic.),2,Victoria,9.2235,144.9267,-37.70264
142.5235937,-37.69806273,21041,Glenthompson,2,Victoria,313.8808,142.52359,-37.69806
147.2790268,-38.29865803,21042,Glomar Beach,2,Victoria,8.2985,147.27903,-38.29866
144.1425852,-38.15641346,21043,Gnarwarre,2,Victoria,69.0147,144.14259,-38.15641
143.0800423,-38.20123512,21044,Gnotuk,2,Victoria,19.5785,143.08004,-38.20124
144.8712647,-36.67769584,21045,Gobarup,2,Victoria,102.9325,144.87126,-36.6777
145.6191552,-37.01479798,21046,Gobur,2,Victoria,68.3683,145.61916,-37.0148
147.3627447,-38.229603,21047,Golden Beach (Vic.),2,Victoria,19.4219,147.36274,-38.2296
144.2657454,-36.79188858,21048,Golden Gully,2,Victoria,3.2162,144.26575,-36.79189
143.8650321,-37.5734873,21049,Golden Point (Ballarat - Vic.),2,Victoria,1.849,143.86503,-37.57349
144.2744525,-37.06340141,21050,Golden Point (Mount Alexander - Vic.),2,Victoria,8.387,144.27445,-37.0634
144.2527633,-36.77384054,21051,Golden Square,2,Victoria,8.4898,144.25276,-36.77384
144.8030623,-37.25609008,21052,Goldie,2,Victoria,33.792,144.80306,-37.25609
143.6555191,-36.82012886,21053,Goldsborough (Vic.),2,Victoria,27.6035,143.65552,-36.82013
143.9373054,-37.54896997,21054,Gong Gong,2,Victoria,3.4055,143.93731,-37.54897
143.927488,-35.51095227,21055,Gonn Crossing,2,Victoria,7.8672,143.92749,-35.51095
145.8751868,-36.48861859,21056,Goomalibee,2,Victoria,60.9444,145.87519,-36.48862
147.5467231,-37.98315076,21057,Goon Nure,2,Victoria,173.0931,147.54672,-37.98315
148.7012273,-37.34669275,21058,Goongerah,2,Victoria,323.3354,148.70123,-37.34669
145.6044769,-36.89833671,21059,Gooram,2,Victoria,108.7045,145.60448,-36.89834
146.5706577,-35.99698256,21060,Gooramadda,2,Victoria,37.5904,146.57066,-35.99698
145.9512118,-36.41441015,21061,Goorambat,2,Victoria,107.9593,145.95121,-36.41441
144.4984944,-36.61497479,21062,Goornong,2,Victoria,122.6585,144.49849,-36.61497
143.207544,-36.46743176,21063,Gooroc,2,Victoria,51.8204,143.20754,-36.46743
141.5517808,-38.23677558,21064,Gorae,2,Victoria,71.3522,141.55178,-38.23678
141.4741821,-38.24869423,21065,Gorae West,2,Victoria,70.416,141.47418,-38.24869
144.1122457,-37.56655576,21066,Gordon (Vic.),2,Victoria,46.1058,144.11225,-37.56656
146.6928766,-38.30257483,21067,Gormandale,2,Victoria,92.7613,146.69288,-38.30257
141.4890066,-36.67136793,21068,Goroke,2,Victoria,323.2481,141.48901,-36.67137
143.4433706,-35.49075762,21069,Goschen,2,Victoria,161.4646,143.44337,-35.49076
146.063692,-37.14854519,21070,Goughs Bay,2,Victoria,37.4599,146.06369,-37.14855
145.1746326,-36.71545079,21071,Goulburn Weir,2,Victoria,19.516,145.17463,-36.71545
144.8967446,-37.70411071,21072,Gowanbrae,2,Victoria,1.0475,144.89674,-37.70411
143.190726,-35.41324929,21073,Gowanford,2,Victoria,48.6442,143.19073,-35.41325
145.6977841,-36.47165077,21074,Gowangardie,2,Victoria,35.2648,145.69778,-36.47165
143.3867539,-36.54156537,21075,Gowar East,2,Victoria,74.1758,143.38675,-36.54157
144.0993394,-37.03053715,21076,Gower,2,Victoria,27.9855,144.09934,-37.03054
145.4361971,-36.34836539,21077,Grahamvale,2,Victoria,14.9703,145.4362,-36.34837
142.3284629,-37.34628776,21078,Grampians,2,Victoria,313.5582,142.32846,-37.34629
146.3919048,-38.48069358,21079,Grand Ridge,2,Victoria,138.7489,146.3919,-38.48069
147.6719415,-37.7569634,21080,Granite Rock,2,Victoria,16.6853,147.67194,-37.75696
145.5445387,-38.41852092,21081,Grantville,2,Victoria,14.99,145.54454,-38.41852
147.3062639,-36.09639257,21082,Granya,2,Victoria,97.5551,147.30626,-36.09639
141.6457798,-37.8253143,21083,Grassdale (Vic.),2,Victoria,144.8359,141.64578,-37.82531
142.5466502,-38.2479133,21084,Grassmere,2,Victoria,98.5788,142.54665,-38.24791
142.8964767,-36.6197765,21085,Grays Bridge,2,Victoria,23.9398,142.89648,-36.61978
144.9418809,-36.82655971,21086,Graytown,2,Victoria,34.6809,144.94188,-36.82656
143.0875395,-36.67426347,21087,Gre Gre,2,Victoria,66.7833,143.08754,-36.67426
143.0657086,-36.60441053,21088,Gre Gre North,2,Victoria,69.6351,143.06571,-36.60441
143.0171982,-36.67864373,21089,Gre Gre South,2,Victoria,51.2509,143.0172,-36.67864
142.8818352,-37.16668971,21090,Great Western,2,Victoria,154.9187,142.88184,-37.16669
143.616578,-35.96013821,21091,Gredgwin,2,Victoria,48.318,143.61658,-35.96014
144.0980784,-37.1170155,21092,Green Gully (Vic.),2,Victoria,7.0717,144.09808,-37.11702
144.3222296,-37.54036238,21093,Greendale (Vic.),2,Victoria,52.345,144.32223,-37.54036
144.4439396,-37.17209397,21094,Greenhill (Vic.),2,Victoria,10.6274,144.44394,-37.17209
142.9444959,-36.93245159,21095,Greens Creek (Vic.),2,Victoria,197.7043,142.9445,-36.93245
145.107131,-37.69875486,21096,Greensborough,2,Victoria,10.2538,145.10713,-37.69875
144.8798326,-37.63663462,21097,Greenvale (Vic.),2,Victoria,30.5629,144.87983,-37.63663
141.3986644,-37.99837698,21098,Greenwald,2,Victoria,157.9259,141.39866,-37.99838
143.8950954,-37.75780994,21099,Grenville,2,Victoria,59.1663,143.8951,-37.75781
146.2886361,-36.5399597,21100,Greta (Vic.),2,Victoria,41.0052,146.28864,-36.53996
146.2515296,-36.65165827,21101,Greta South,2,Victoria,62.4992,146.25153,-36.65166
146.2291222,-36.5378558,21102,Greta West,2,Victoria,45.8077,146.22912,-36.53786
143.8214368,-38.68518842,21103,Grey River,2,Victoria,5.4155,143.82144,-38.68519
141.8105622,-37.40985128,21104,Gringegalgona,2,Victoria,96.0467,141.81056,-37.40985
141.7978549,-37.56677658,21105,Gritjurk,2,Victoria,60.4252,141.79785,-37.56678
144.3318834,-38.20271784,21106,Grovedale,2,Victoria,7.1654,144.33188,-38.20272
145.4654885,-37.73011937,21107,Gruyere,2,Victoria,54.7625,145.46549,-37.73012
144.1655306,-37.18814695,21108,Guildford (Vic.),2,Victoria,52.4296,144.16553,-37.18815
144.354929,-35.94942705,21109,Gunbower,2,Victoria,131.5339,144.35493,-35.94943
147.0724678,-36.37743709,21110,Gundowring,2,Victoria,91.3756,147.07247,-36.37744
146.2915342,-38.54024024,21111,Gunyah,2,Victoria,20.7359,146.29153,-38.54024
147.6817737,-36.09198879,21112,Guys Forest,2,Victoria,180.8046,147.68177,-36.09199
145.3905156,-38.01479419,21113,Guys Hill,2,Victoria,3.8838,145.39052,-38.01479
141.620948,-36.75093889,21114,Gymbowen,2,Victoria,140.191,141.62095,-36.75094
143.6959057,-37.58917915,21115,Haddon,2,Victoria,34.2822,143.69591,-37.58918
144.9504114,-37.71023612,21116,Hadfield,2,Victoria,3.0431,144.95041,-37.71024
145.2686045,-38.00744967,21117,Hallam,2,Victoria,8.2521,145.2686,-38.00745
145.8396344,-38.25810269,21118,Hallora,2,Victoria,21.6034,145.83963,-38.2581
142.5287063,-37.12557018,21119,Halls Gap,2,Victoria,78.4791,142.52871,-37.12557
146.036642,-38.36368569,21120,Hallston,2,Victoria,49.4352,146.03664,-38.36369
142.017613,-37.74584173,21121,Hamilton (Vic.),2,Victoria,198.3369,142.01761,-37.74584
144.3275532,-38.12185095,21122,Hamlyn Heights,2,Victoria,2.7783,144.32755,-38.12185
145.0093216,-37.93783515,21123,Hampton (Vic.),2,Victoria,4.291,145.00932,-37.93784
145.030699,-37.93880812,21124,Hampton East,2,Victoria,1.4226,145.0307,-37.93881
145.2685982,-38.03860876,21125,Hampton Park,2,Victoria,13.3423,145.2686,-38.03861
146.2920712,-36.61082167,21126,Hansonville,2,Victoria,66.0642,146.29207,-36.61082
143.5955269,-37.72757261,21127,Happy Valley (Golden Plains - Vic.),2,Victoria,20.2353,143.59553,-37.72757
142.7137432,-34.70168769,21128,Happy Valley (Swan Hill - Vic.),2,Victoria,46.4799,142.71374,-34.70169
144.2583401,-36.99346747,21129,Harcourt,2,Victoria,28.5293,144.25834,-36.99347
144.2761613,-36.95107519,21130,Harcourt North,2,Victoria,63.5941,144.27616,-36.95108
145.3601376,-37.99438664,21131,Harkaway,2,Victoria,12.5721,145.36014,-37.99439
145.5778892,-38.6568756,21132,Harmers Haven,2,Victoria,1.0294,145.57789,-38.65688
147.0464388,-36.90082373,21133,Harrietville,2,Victoria,116.9603,147.04644,-36.90082
141.6016043,-37.1444076,21134,Harrow,2,Victoria,383.5895,141.6016,-37.14441
145.1182745,-36.46659964,21135,Harston,2,Victoria,42.7567,145.11827,-36.4666
145.1841297,-38.2967916,21136,Hastings (Vic.),2,Victoria,25.9062,145.18413,-38.29679
142.3314127,-34.7199632,21137,Hattah,2,Victoria,866.053,142.33141,-34.71996
143.7851703,-36.96740848,21138,Havelock,2,Victoria,27.8123,143.78517,-36.96741
142.1942615,-36.76071761,21139,Haven,2,Victoria,27.6088,142.19426,-36.76072
146.9080943,-36.62225236,21140,Havilah (Vic.),2,Victoria,7.4543,146.90809,-36.62225
142.2865769,-38.08709871,21141,Hawkesdale,2,Victoria,221.5041,142.28658,-38.0871
